query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,route_intent,route_confidence,gold_exists,gold_chunk_count,gold_pages_found,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_13_FIN_04,FIN,13,4,10,number,Grampian-2012-2013,,[10],table_metric_financial_targets,0.85,True,3,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 67, 72, 12, 69]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0067_000', 'Grampian-2012-2013:p0010_000', 'Grampian-2012-2013:p0067_001', 'Grampian-2012-2013:p0072_002']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_05,FIN,13,5,1,text,Grampian-2012-2013,,[10],table_metric_financial_statements,0.8,True,3,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2012-2013:p0010_001'],['Grampian-2012-2013']
Q_13_FIN_05,FIN,13,5,3,text,Grampian-2012-2013,,[10],table_metric_financial_statements,0.8,True,3,[10],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[10, 5, 47]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0005_002', 'Grampian-2012-2013:table_ocr_p0047']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_05,FIN,13,5,5,text,Grampian-2012-2013,,[10],table_metric_financial_statements,0.8,True,3,[10],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[10, 5, 47, 69, 46]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0005_002', 'Grampian-2012-2013:table_ocr_p0047', 'Grampian-2012-2013:p0069_000', 'Grampian-2012-2013:table_ocr_p0046']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_05,FIN,13,5,10,text,Grampian-2012-2013,,[10],table_metric_financial_statements,0.8,True,3,[10],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[10, 5, 47, 69, 46, 72, 73, 9, 71]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0005_002', 'Grampian-2012-2013:table_ocr_p0047', 'Grampian-2012-2013:p0069_000', 'Grampian-2012-2013:table_ocr_p0046']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_06,FIN,13,6,1,number,Grampian-2012-2013,,[10],table_metric_financial_targets,0.85,True,3,[10],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2012-2013:p0010_001'],['Grampian-2012-2013']
Q_13_FIN_06,FIN,13,6,3,number,Grampian-2012-2013,,[10],table_metric_financial_targets,0.85,True,3,[10],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[10, 67]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0010_000', 'Grampian-2012-2013:p0067_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_06,FIN,13,6,5,number,Grampian-2012-2013,,[10],table_metric_financial_targets,0.85,True,3,[10],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[10, 67, 72, 69]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0010_000', 'Grampian-2012-2013:p0067_000', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0069_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_06,FIN,13,6,10,number,Grampian-2012-2013,,[10],table_metric_financial_targets,0.85,True,3,[10],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,"[10, 67, 72, 69, 5, 6, 73, 71]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:p0010_000', 'Grampian-2012-2013:p0067_000', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0069_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_07,FIN,13,7,1,number,Grampian-2012-2013,,[46],table_metric_financial_statements,0.8,True,1,[46],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[69],['Grampian-2012-2013:p0069_001'],['Grampian-2012-2013']
Q_13_FIN_07,FIN,13,7,3,number,Grampian-2012-2013,,[46],table_metric_financial_statements,0.8,True,1,[46],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[69, 26, 46]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0026', 'Grampian-2012-2013:table_ocr_p0046']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_07,FIN,13,7,5,number,Grampian-2012-2013,,[46],table_metric_financial_statements,0.8,True,1,[46],hit,0,0.0,[],1.0,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,"[69, 26, 46, 5, 12]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0026', 'Grampian-2012-2013:table_ocr_p0046', 'Grampian-2012-2013:p0005_002', 'Grampian-2012-2013:p0012_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_07,FIN,13,7,10,number,Grampian-2012-2013,,[46],table_metric_financial_statements,0.8,True,1,[46],hit,0,0.0,[],1.0,0.1111111111111111,0.3333333333333333,1.0,0.1,0.3333333333333333,"[69, 26, 46, 5, 12, 73, 47, 72, 10]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0026', 'Grampian-2012-2013:table_ocr_p0046', 'Grampian-2012-2013:p0005_002', 'Grampian-2012-2013:p0012_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_01,STF,13,1,1,number,Grampian-2012-2013,,[44],unknown,0.5,True,2,[44],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[12],['Grampian-2012-2013:p0012_001'],['Grampian-2012-2013']
Q_13_STF_01,STF,13,1,3,number,Grampian-2012-2013,,[44],unknown,0.5,True,2,[44],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[12, 72, 16]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0016_002']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_01,STF,13,1,5,number,Grampian-2012-2013,,[44],unknown,0.5,True,2,[44],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[12, 72, 16, 11]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0016_002', 'Grampian-2012-2013:p0011_001', 'Grampian-2012-2013:p0011_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_01,STF,13,1,10,number,Grampian-2012-2013,,[44],unknown,0.5,True,2,[44],hit,0,0.0,[],1.0,0.14285714285714285,0.16666666666666666,1.0,0.1,0.125,"[12, 72, 16, 11, 17, 44, 6]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0016_002', 'Grampian-2012-2013:p0011_001', 'Grampian-2012-2013:p0011_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_03,STF,13,3,1,number,Grampian-2012-2013,,[11],table_metric_performance,0.8,True,5,[11],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[11],['Grampian-2012-2013:p0011_002'],['Grampian-2012-2013']
Q_13_STF_03,STF,13,3,3,number,Grampian-2012-2013,,[11],table_metric_performance,0.8,True,5,[11],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[11, 12]","['Grampian-2012-2013:p0011_002', 'Grampian-2012-2013:p0011_001', 'Grampian-2012-2013:p0012_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_03,STF,13,3,5,number,Grampian-2012-2013,,[11],table_metric_performance,0.8,True,5,[11],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.4,1.0,"[11, 12]","['Grampian-2012-2013:p0011_002', 'Grampian-2012-2013:p0011_001', 'Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0012_003', 'Grampian-2012-2013:p0012_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_STF_03,STF,13,3,10,number,Grampian-2012-2013,,[11],table_metric_performance,0.8,True,5,[11],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[11, 12, 72, 73, 67, 65, 48]","['Grampian-2012-2013:p0011_002', 'Grampian-2012-2013:p0011_001', 'Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0012_003', 'Grampian-2012-2013:p0012_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_OPS_01,OPS,13,1,1,number,Grampian-2012-2013,,[12],table_metric_performance,0.8,True,4,[12],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[12],['Grampian-2012-2013:p0012_001'],['Grampian-2012-2013']
Q_13_OPS_01,OPS,13,1,3,number,Grampian-2012-2013,,[12],table_metric_performance,0.8,True,4,[12],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[12, 72]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0012_000', 'Grampian-2012-2013:p0072_002']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_OPS_01,OPS,13,1,5,number,Grampian-2012-2013,,[12],table_metric_performance,0.8,True,4,[12],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[12, 72, 73, 9]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0012_000', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:table_ocr_p0073', 'Grampian-2012-2013:p0009_003']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_OPS_01,OPS,13,1,10,number,Grampian-2012-2013,,[12],table_metric_performance,0.8,True,4,[12],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.3,1.0,"[12, 72, 73, 9, 11, 67]","['Grampian-2012-2013:p0012_001', 'Grampian-2012-2013:p0012_000', 'Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:table_ocr_p0073', 'Grampian-2012-2013:p0009_003']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_GOV_02,GOV,13,2,1,text,Grampian-2012-2013,,[16],unknown,0.5,True,4,[16],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[72],['Grampian-2012-2013:p0072_002'],['Grampian-2012-2013']
Q_13_GOV_02,GOV,13,2,3,text,Grampian-2012-2013,,[16],unknown,0.5,True,4,[16],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[72, 7, 16]","['Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0007_002', 'Grampian-2012-2013:p0016_002']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_GOV_02,GOV,13,2,5,text,Grampian-2012-2013,,[16],unknown,0.5,True,4,[16],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,"[72, 7, 16]","['Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0007_002', 'Grampian-2012-2013:p0016_002', 'Grampian-2012-2013:p0007_000', 'Grampian-2012-2013:p0072_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_GOV_02,GOV,13,2,10,text,Grampian-2012-2013,,[16],unknown,0.5,True,4,[16],hit,0,0.0,[],1.0,0.14285714285714285,0.3333333333333333,1.0,0.1,0.3333333333333333,"[72, 7, 16, 12, 6, 14, 4]","['Grampian-2012-2013:p0072_002', 'Grampian-2012-2013:p0007_002', 'Grampian-2012-2013:p0016_002', 'Grampian-2012-2013:p0007_000', 'Grampian-2012-2013:p0072_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
