query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2024_FIN_03,FIN,2024,3,5,number,,,[27],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[27, 70, 53, 153]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0053_001', 'Grampian-2023-2024:p0153_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,10,number,,,[27],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[27, 70, 53, 153, 28, 31, 39, 154, 4]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0053_001', 'Grampian-2023-2024:p0153_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,1,number,,,[27],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_FIN_04,FIN,2024,4,3,number,,,[27],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[27, 26]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,5,number,,,[27],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[27, 26, 30, 147]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0147_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,10,number,,,[27],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,"[27, 26, 30, 147, 31, 99, 118, 25]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0147_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P1,FIN,2024,P1,1,number,,,[27],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_001'],['Grampian-2023-2024']
Q_2024_FIN_P1,FIN,2024,P1,3,number,,,[27],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[27, 26]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P1,FIN,2024,P1,5,number,,,[27],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[27, 26, 70, 28]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0028_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P1,FIN,2024,P1,10,number,,,[27],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[27, 26, 70, 28, 29, 31, 99]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0028_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_05,FIN,2024,5,1,number,,,[26],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[26],['Grampian-2023-2024:p0026_001'],['Grampian-2023-2024']
Q_2024_FIN_05,FIN,2024,5,3,number,,,[26],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[26, 27, 31]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_05,FIN,2024,5,5,number,,,[26],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[26, 27, 31, 85]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0085_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_05,FIN,2024,5,10,number,,,[26],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,"[26, 27, 31, 85, 72, 147, 23, 25]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:p0085_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_06,FIN,2024,6,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[85],['Grampian-2023-2024:p0085_001'],['Grampian-2023-2024']
Q_2024_FIN_06,FIN,2024,6,3,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[85, 23, 154]","['Grampian-2023-2024:p0085_001', 'Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0154_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_06,FIN,2024,6,5,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[85, 23, 154, 31]","['Grampian-2023-2024:p0085_001', 'Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0154_001', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0154_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_06,FIN,2024,6,10,number,,,[29],hit,0,0.0,[],1.0,0.14285714285714285,0.2,1.0,0.1,0.14285714285714285,"[85, 23, 154, 31, 29, 26, 147]","['Grampian-2023-2024:p0085_001', 'Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0154_001', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0154_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_07,FIN,2024,7,1,number,,,[29],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[29],['Grampian-2023-2024:p0029_000'],['Grampian-2023-2024']
Q_2024_FIN_07,FIN,2024,7,3,number,,,[29],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[29, 31, 22]","['Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0031_000', 'Grampian-2023-2024:p0022_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_07,FIN,2024,7,5,number,,,[29],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[29, 31, 22, 30, 25]","['Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0031_000', 'Grampian-2023-2024:p0022_002', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0025_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_07,FIN,2024,7,10,number,,,[29],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.3,1.0,"[29, 31, 22, 30, 25, 73, 120, 23]","['Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0031_000', 'Grampian-2023-2024:p0022_002', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0025_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P2,FIN,2024,P2,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[23],['Grampian-2023-2024:p0023_000'],['Grampian-2023-2024']
Q_2024_FIN_P2,FIN,2024,P2,3,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[23, 147, 22]","['Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0147_002', 'Grampian-2023-2024:p0022_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P2,FIN,2024,P2,5,number,,,[29],hit,0,0.0,[],1.0,0.2,0.25,1.0,0.2,0.25,"[23, 147, 22, 29, 154]","['Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0147_002', 'Grampian-2023-2024:p0022_002', 'Grampian-2023-2024:p0029_001', 'Grampian-2023-2024:p0154_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P2,FIN,2024,P2,10,number,,,[29],hit,0,0.0,[],1.0,0.1111111111111111,0.25,1.0,0.1,0.25,"[23, 147, 22, 29, 154, 26, 31, 28, 34]","['Grampian-2023-2024:p0023_000', 'Grampian-2023-2024:p0147_002', 'Grampian-2023-2024:p0022_002', 'Grampian-2023-2024:p0029_001', 'Grampian-2023-2024:p0154_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_01,SAV,2024,1,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[28],['Grampian-2023-2024:p0028_001'],['Grampian-2023-2024']
Q_2024_SAV_01,SAV,2024,1,3,number,,,[29],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[28, 27, 29]","['Grampian-2023-2024:p0028_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0029_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_01,SAV,2024,1,5,number,,,[29],hit,0,0.0,[],1.0,0.25,0.3333333333333333,1.0,0.2,0.3333333333333333,"[28, 27, 29, 85]","['Grampian-2023-2024:p0028_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0028_000', 'Grampian-2023-2024:p0085_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_01,SAV,2024,1,10,number,,,[29],hit,0,0.0,[],1.0,0.1111111111111111,0.3333333333333333,1.0,0.1,0.3333333333333333,"[28, 27, 29, 85, 72, 31, 37, 23, 30]","['Grampian-2023-2024:p0028_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0028_000', 'Grampian-2023-2024:p0085_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_02,SAV,2024,2,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_SAV_02,SAV,2024,2,3,number,,,[29],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[27, 131, 29]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_02,SAV,2024,2,5,number,,,[29],hit,0,0.0,[],1.0,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,"[27, 131, 29, 148, 30]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0148_001', 'Grampian-2023-2024:p0030_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_02,SAV,2024,2,10,number,,,[29],hit,0,0.0,[],1.0,0.1111111111111111,0.3333333333333333,1.0,0.1,0.3333333333333333,"[27, 131, 29, 148, 30, 25, 108, 145, 28]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0148_001', 'Grampian-2023-2024:p0030_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_03,SAV,2024,3,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_SAV_03,SAV,2024,3,3,number,,,[29],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[27, 131, 29]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_03,SAV,2024,3,5,number,,,[29],hit,0,0.0,[],1.0,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,"[27, 131, 29, 30, 148]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0148_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_03,SAV,2024,3,10,number,,,[29],hit,0,0.0,[],1.0,0.1111111111111111,0.3333333333333333,1.0,0.1,0.3333333333333333,"[27, 131, 29, 30, 148, 25, 108, 28, 118]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0131_000', 'Grampian-2023-2024:p0029_000', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0148_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_P1,SAV,2024,P1,1,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_SAV_P1,SAV,2024,P1,3,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 31, 28]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0028_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_P1,SAV,2024,P1,5,number,,,[29],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[27, 31, 28, 147, 37]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0028_001', 'Grampian-2023-2024:p0147_002', 'Grampian-2023-2024:p0037_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_SAV_P1,SAV,2024,P1,10,number,,,[29],hit,0,0.0,[],1.0,0.125,0.16666666666666666,1.0,0.1,0.16666666666666666,"[27, 31, 28, 147, 37, 29, 66, 30]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0031_001', 'Grampian-2023-2024:p0028_001', 'Grampian-2023-2024:p0147_002', 'Grampian-2023-2024:p0037_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_01,IJB,2024,1,1,number,,,[24],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[24],['Grampian-2023-2024:p0024_002'],['Grampian-2023-2024']
Q_2024_IJB_01,IJB,2024,1,3,number,,,[24],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[24, 25]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_01,IJB,2024,1,5,number,,,[24],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[24, 25, 22, 70]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0022_001', 'Grampian-2023-2024:p0070_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_01,IJB,2024,1,10,number,,,[24],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[24, 25, 22, 70, 154, 156, 27, 30, 155]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0022_001', 'Grampian-2023-2024:p0070_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_02,IJB,2024,2,1,number,,,[24],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[24],['Grampian-2023-2024:p0024_002'],['Grampian-2023-2024']
Q_2024_IJB_02,IJB,2024,2,3,number,,,[24],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[24, 25]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_02,IJB,2024,2,5,number,,,[24],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.6,1.0,"[24, 25, 30]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0024_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_02,IJB,2024,2,10,number,,,[24],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,"[24, 25, 30, 22, 154, 156, 39]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0030_001', 'Grampian-2023-2024:p0024_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_03,IJB,2024,3,1,number,,,[24],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[24],['Grampian-2023-2024:p0024_002'],['Grampian-2023-2024']
Q_2024_IJB_03,IJB,2024,3,3,number,,,[24],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[24, 25]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_03,IJB,2024,3,5,number,,,[24],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[24, 25, 70, 22]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0022_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_03,IJB,2024,3,10,number,,,[24],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.3,1.0,"[24, 25, 70, 22, 27, 154, 30, 28]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0022_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_04,IJB,2024,4,1,number,,,[25],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[25],['Grampian-2023-2024:p0025_000'],['Grampian-2023-2024']
Q_2024_IJB_04,IJB,2024,4,3,number,,,[25],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,"[25, 24]","['Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_04,IJB,2024,4,5,number,,,[25],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[25, 24, 70, 27]","['Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_04,IJB,2024,4,10,number,,,[25],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.1,1.0,"[25, 24, 70, 27, 22, 30, 43]","['Grampian-2023-2024:p0025_000', 'Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0024_001', 'Grampian-2023-2024:p0070_000', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_IJB_P1,IJB,2024,P1,1,number,,,[24],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[24],['Grampian-2023-2024:p0024_002'],['Grampian-2023-2024']
Q_2024_IJB_P1,IJB,2024,P1,3,number,,,[24],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[24, 154, 5]","['Grampian-2023-2024:p0024_002', 'Grampian-2023-2024:p0154_000', 'Grampian-2023-2024:p0005_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
