query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,route_intent,route_confidence,gold_exists,gold_chunk_count,gold_pages_found,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_18_FIN_06,FIN,18,6,5,number,Shetland-2017-2018,,[6],table_metric_financial_targets,0.85,True,3,[6],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[6, 46, 3, 56]","['Shetland-2017-2018:p0006_002', 'Shetland-2017-2018:p0006_001', 'Shetland-2017-2018:p0046_001', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0056_002']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_FIN_06,FIN,18,6,10,number,Shetland-2017-2018,,[6],table_metric_financial_targets,0.85,True,3,[6],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[6, 46, 3, 56, 17, 69, 29]","['Shetland-2017-2018:p0006_002', 'Shetland-2017-2018:p0006_001', 'Shetland-2017-2018:p0046_001', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0056_002']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_FIN_07,FIN,18,7,1,number,Shetland-2017-2018,,[3],table_metric_financial_statements,0.8,True,3,[3],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[3],['Shetland-2017-2018:p0003_001'],['Shetland-2017-2018']
Q_18_FIN_07,FIN,18,7,3,number,Shetland-2017-2018,,[3],table_metric_financial_statements,0.8,True,3,[3],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[3, 69]","['Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0069_000']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_FIN_07,FIN,18,7,5,number,Shetland-2017-2018,,[3],table_metric_financial_statements,0.8,True,3,[3],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[3, 69, 29]","['Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0069_000', 'Shetland-2017-2018:p0069_001', 'Shetland-2017-2018:p0029_001']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_FIN_07,FIN,18,7,10,number,Shetland-2017-2018,,[3],table_metric_financial_statements,0.8,True,3,[3],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[3, 69, 29, 46, 6, 31, 4]","['Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0069_000', 'Shetland-2017-2018:p0069_001', 'Shetland-2017-2018:p0029_001']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_01,OPS,18,1,1,number,Shetland-2017-2018,,[3],table_metric_performance,0.8,True,3,[3],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[3],['Shetland-2017-2018:p0003_002'],['Shetland-2017-2018']
Q_18_OPS_01,OPS,18,1,3,number,Shetland-2017-2018,,[3],table_metric_performance,0.8,True,3,[3],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[3, 11]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_000', 'Shetland-2017-2018:p0003_001']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_01,OPS,18,1,5,number,Shetland-2017-2018,,[3],table_metric_performance,0.8,True,3,[3],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[3, 11, 4]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_000', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0011_003', 'Shetland-2017-2018:p0004_002']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_01,OPS,18,1,10,number,Shetland-2017-2018,,[3],table_metric_performance,0.8,True,3,[3],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.3,1.0,"[3, 11, 4, 14, 5, 6]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_000', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0011_003', 'Shetland-2017-2018:p0004_002']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_02,OPS,18,2,1,number,Shetland-2017-2018,,[13],table_metric_performance,0.8,True,6,[13],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[3],['Shetland-2017-2018:p0003_002'],['Shetland-2017-2018']
Q_18_OPS_02,OPS,18,2,3,number,Shetland-2017-2018,,[13],table_metric_performance,0.8,True,6,[13],hit,0,0.0,[],1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,"[3, 11, 13]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_001', 'Shetland-2017-2018:p0013_004']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_02,OPS,18,2,5,number,Shetland-2017-2018,,[13],table_metric_performance,0.8,True,6,[13],hit,0,0.0,[],1.0,0.25,0.3333333333333333,1.0,0.2,0.3333333333333333,"[3, 11, 13, 4]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_001', 'Shetland-2017-2018:p0013_004', 'Shetland-2017-2018:p0004_002', 'Shetland-2017-2018:p0003_000']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_OPS_02,OPS,18,2,10,number,Shetland-2017-2018,,[13],table_metric_performance,0.8,True,6,[13],hit,0,0.0,[],1.0,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,"[3, 11, 13, 4, 5]","['Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0011_001', 'Shetland-2017-2018:p0013_004', 'Shetland-2017-2018:p0004_002', 'Shetland-2017-2018:p0003_000']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_GOV_01,GOV,18,1,1,text,Shetland-2017-2018,,[3],unknown,0.5,True,3,[3],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[3],['Shetland-2017-2018:p0003_000'],['Shetland-2017-2018']
Q_18_GOV_01,GOV,18,1,3,text,Shetland-2017-2018,,[3],unknown,0.5,True,3,[3],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[3],"['Shetland-2017-2018:p0003_000', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_GOV_01,GOV,18,1,5,text,Shetland-2017-2018,,[3],unknown,0.5,True,3,[3],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.6,1.0,"[3, 6, 4]","['Shetland-2017-2018:p0003_000', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0006_000', 'Shetland-2017-2018:p0004_001']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
Q_18_GOV_01,GOV,18,1,10,text,Shetland-2017-2018,,[3],unknown,0.5,True,3,[3],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.3,1.0,"[3, 6, 4, 31, 5, 16]","['Shetland-2017-2018:p0003_000', 'Shetland-2017-2018:p0003_001', 'Shetland-2017-2018:p0003_002', 'Shetland-2017-2018:p0006_000', 'Shetland-2017-2018:p0004_001']","['Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018', 'Shetland-2017-2018']"
