query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_24_FIN_05,FIN,24,5,5,text,Shetland-2023-2024,,,[19],,hit,0,0.0,[],1.0,0.25,0.25,1.0,0.2,0.2,1.0,"[13, 11, 133, 19]","['Shetland-2023-2024:p0013_001', 'Shetland-2023-2024:p0013_000', 'Shetland-2023-2024:p0011_000', 'Shetland-2023-2024:p0133_000', 'Shetland-2023-2024:table_p0019']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_FIN_05,FIN,24,5,10,text,Shetland-2023-2024,,,[19],,hit,0,0.0,[],1.0,0.125,0.25,1.0,0.1,0.2,1.0,"[13, 11, 133, 19, 17, 52, 26, 39]","['Shetland-2023-2024:p0013_001', 'Shetland-2023-2024:p0013_000', 'Shetland-2023-2024:p0011_000', 'Shetland-2023-2024:p0133_000', 'Shetland-2023-2024:table_p0019']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_FIN_06,FIN,24,6,1,number,Shetland-2023-2024,,,[13],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[13],['Shetland-2023-2024:p0013_001'],['Shetland-2023-2024']
Q_24_FIN_06,FIN,24,6,3,number,Shetland-2023-2024,,,[13],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[13, 2]","['Shetland-2023-2024:p0013_001', 'Shetland-2023-2024:p0013_000', 'Shetland-2023-2024:p0002_001']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_FIN_06,FIN,24,6,5,number,Shetland-2023-2024,,,[13],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[13, 2, 33, 26]","['Shetland-2023-2024:p0013_001', 'Shetland-2023-2024:p0013_000', 'Shetland-2023-2024:p0002_001', 'Shetland-2023-2024:p0033_002', 'Shetland-2023-2024:p0026_000']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_FIN_06,FIN,24,6,10,number,Shetland-2023-2024,,,[13],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,0.0,"[13, 2, 33, 26, 73, 52, 7, 11, 71]","['Shetland-2023-2024:p0013_001', 'Shetland-2023-2024:p0013_000', 'Shetland-2023-2024:p0002_001', 'Shetland-2023-2024:p0033_002', 'Shetland-2023-2024:p0026_000']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_STF_01,STF,24,1,1,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Shetland-2023-2024:p0026_000'],['Shetland-2023-2024']
Q_24_STF_01,STF,24,1,3,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 68, 57]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0068_000', 'Shetland-2023-2024:p0057_001']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_STF_01,STF,24,1,5,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[26, 68, 57, 52, 160]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0068_000', 'Shetland-2023-2024:p0057_001', 'Shetland-2023-2024:p0052_000', 'Shetland-2023-2024:p0160_000']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_STF_01,STF,24,1,10,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,0.0,"[26, 68, 57, 52, 160, 4, 17, 35, 2]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0068_000', 'Shetland-2023-2024:p0057_001', 'Shetland-2023-2024:p0052_000', 'Shetland-2023-2024:p0160_000']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_OPS_01,OPS,24,1,1,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Shetland-2023-2024:p0026_000'],['Shetland-2023-2024']
Q_24_OPS_01,OPS,24,1,3,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 23, 9]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0023_000', 'Shetland-2023-2024:p0009_000']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_OPS_01,OPS,24,1,5,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,0.0,"[26, 23, 9, 70]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0023_000', 'Shetland-2023-2024:p0009_000', 'Shetland-2023-2024:p0023_001', 'Shetland-2023-2024:p0070_001']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
Q_24_OPS_01,OPS,24,1,10,number,Shetland-2023-2024,,,[26],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[26, 23, 9, 70, 29, 11, 5, 16]","['Shetland-2023-2024:p0026_000', 'Shetland-2023-2024:p0023_000', 'Shetland-2023-2024:p0009_000', 'Shetland-2023-2024:p0023_001', 'Shetland-2023-2024:p0070_001']","['Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024', 'Shetland-2023-2024']"
