query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_DEF_2023_02,DEF,2023,2,5,text,Grampian-2022-2023,"Independent auditor’s report, Risks of material misstatement",[82],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[82, 84, 81, 55]","['Grampian-2022-2023:p0082_000', 'Grampian-2022-2023:p0084_000', 'Grampian-2022-2023:p0081_001', 'Grampian-2022-2023:p0082_001', 'Grampian-2022-2023:p0055_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_DEF_2023_02,DEF,2023,2,10,text,Grampian-2022-2023,"Independent auditor’s report, Risks of material misstatement",[82],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[82, 84, 81, 55, 83, 38, 63]","['Grampian-2022-2023:p0082_000', 'Grampian-2022-2023:p0084_000', 'Grampian-2022-2023:p0081_001', 'Grampian-2022-2023:p0082_001', 'Grampian-2022-2023:p0055_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_01,ACC,2023,1,1,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[73],['Grampian-2022-2023:p0073_000'],['Grampian-2022-2023']
Q_ACC_2023_01,ACC,2023,1,3,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[73, 72, 77]","['Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0077_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_01,ACC,2023,1,5,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.2,1.0,"[73, 72, 77]","['Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0077_000', 'Grampian-2022-2023:p0077_001', 'Grampian-2022-2023:p0072_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_01,ACC,2023,1,10,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[73, 72, 77, 62, 6, 57, 4]","['Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0077_000', 'Grampian-2022-2023:p0077_001', 'Grampian-2022-2023:p0072_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_02,ACC,2023,2,1,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[31],['Grampian-2022-2023:p0031_001'],['Grampian-2022-2023']
Q_ACC_2023_02,ACC,2023,2,3,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[31, 73, 5]","['Grampian-2022-2023:p0031_001', 'Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0005_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_02,ACC,2023,2,5,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.2,0.5,1.0,0.2,0.5,"[31, 73, 5, 48, 3]","['Grampian-2022-2023:p0031_001', 'Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0005_000', 'Grampian-2022-2023:p0048_000', 'Grampian-2022-2023:p0003_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_02,ACC,2023,2,10,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.1111111111111111,0.5,1.0,0.1,0.5,"[31, 73, 5, 48, 3, 32, 49, 30, 78]","['Grampian-2022-2023:p0031_001', 'Grampian-2022-2023:p0073_000', 'Grampian-2022-2023:p0005_000', 'Grampian-2022-2023:p0048_000', 'Grampian-2022-2023:p0003_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_03,ACC,2023,3,1,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[73],['Grampian-2022-2023:p0073_001'],['Grampian-2022-2023']
Q_ACC_2023_03,ACC,2023,3,3,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[73, 78, 10]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0010_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_03,ACC,2023,3,5,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[73, 78, 10, 30, 77]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0030_000', 'Grampian-2022-2023:p0077_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_03,ACC,2023,3,10,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[73, 78, 10, 30, 77, 79, 3, 20, 29]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0010_000', 'Grampian-2022-2023:p0030_000', 'Grampian-2022-2023:p0077_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_04,ACC,2023,4,1,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[73],['Grampian-2022-2023:p0073_001'],['Grampian-2022-2023']
Q_ACC_2023_04,ACC,2023,4,3,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[73, 60]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0073_002', 'Grampian-2022-2023:p0060_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_04,ACC,2023,4,5,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[73, 60, 78, 77]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0073_002', 'Grampian-2022-2023:p0060_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0077_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_04,ACC,2023,4,10,number,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[73],hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,"[73, 60, 78, 77, 31, 30, 3]","['Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0073_002', 'Grampian-2022-2023:p0060_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0077_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_05,ACC,2023,5,1,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[2],['Grampian-2022-2023:p0002_000'],['Grampian-2022-2023']
Q_ACC_2023_05,ACC,2023,5,3,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[2, 66, 78]","['Grampian-2022-2023:p0002_000', 'Grampian-2022-2023:p0066_001', 'Grampian-2022-2023:p0078_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_05,ACC,2023,5,5,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.2,0.2,1.0,0.2,0.2,"[2, 66, 78, 65, 72]","['Grampian-2022-2023:p0002_000', 'Grampian-2022-2023:p0066_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0065_000', 'Grampian-2022-2023:p0072_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_05,ACC,2023,5,10,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.1111111111111111,0.2,1.0,0.1,0.2,"[2, 66, 78, 65, 72, 83, 44, 67, 74]","['Grampian-2022-2023:p0002_000', 'Grampian-2022-2023:p0066_001', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0065_000', 'Grampian-2022-2023:p0072_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_06,ACC,2023,6,1,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[72],['Grampian-2022-2023:p0072_000'],['Grampian-2022-2023']
Q_ACC_2023_06,ACC,2023,6,3,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[72, 43, 60]","['Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0043_001', 'Grampian-2022-2023:p0060_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_06,ACC,2023,6,5,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[72, 43, 60, 57]","['Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0043_001', 'Grampian-2022-2023:p0060_000', 'Grampian-2022-2023:p0057_001', 'Grampian-2022-2023:p0060_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_06,ACC,2023,6,10,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[72, 43, 60, 57, 58, 50, 49, 74, 47]","['Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0043_001', 'Grampian-2022-2023:p0060_000', 'Grampian-2022-2023:p0057_001', 'Grampian-2022-2023:p0060_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_07,ACC,2023,7,1,list,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[72],['Grampian-2022-2023:p0072_001'],['Grampian-2022-2023']
Q_ACC_2023_07,ACC,2023,7,3,list,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[72, 6, 51]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0006_000', 'Grampian-2022-2023:p0051_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_07,ACC,2023,7,5,list,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[72, 6, 51, 73]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0006_000', 'Grampian-2022-2023:p0051_000', 'Grampian-2022-2023:p0006_001', 'Grampian-2022-2023:p0073_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_07,ACC,2023,7,10,list,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,"[72, 6, 51, 73, 8, 78, 74, 49]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0006_000', 'Grampian-2022-2023:p0051_000', 'Grampian-2022-2023:p0006_001', 'Grampian-2022-2023:p0073_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_08,ACC,2023,8,1,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[72],['Grampian-2022-2023:p0072_001'],['Grampian-2022-2023']
Q_ACC_2023_08,ACC,2023,8,3,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[72, 73, 60]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0060_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_08,ACC,2023,8,5,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[72, 73, 60]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0060_001', 'Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0060_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_ACC_2023_08,ACC,2023,8,10,text,Grampian-2022-2023,ACCOUNTABILITY REPORT | B REMUNERATION AND STAFF REPORT,[72],hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,"[72, 73, 60, 78, 52, 74]","['Grampian-2022-2023:p0072_001', 'Grampian-2022-2023:p0073_001', 'Grampian-2022-2023:p0060_001', 'Grampian-2022-2023:p0072_000', 'Grampian-2022-2023:p0060_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_01,TABLE,2023,1,1,table,Grampian-2022-2023,,[116],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[65],['Grampian-2022-2023:p0065_000'],['Grampian-2022-2023']
Q_TABLE_2023_01,TABLE,2023,1,3,table,Grampian-2022-2023,,[116],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[65, 78, 80]","['Grampian-2022-2023:p0065_000', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0080_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_01,TABLE,2023,1,5,table,Grampian-2022-2023,,[116],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[65, 78, 80, 66, 67]","['Grampian-2022-2023:p0065_000', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0080_001', 'Grampian-2022-2023:p0066_001', 'Grampian-2022-2023:p0067_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_01,TABLE,2023,1,10,table,Grampian-2022-2023,,[116],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[65, 78, 80, 66, 67, 38, 48, 2, 50]","['Grampian-2022-2023:p0065_000', 'Grampian-2022-2023:p0078_000', 'Grampian-2022-2023:p0080_001', 'Grampian-2022-2023:p0066_001', 'Grampian-2022-2023:p0067_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_02,TABLE,2023,2,1,number,Grampian-2022-2023,,[86],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[108],['Grampian-2022-2023:p0108_001'],['Grampian-2022-2023']
Q_TABLE_2023_02,TABLE,2023,2,3,number,Grampian-2022-2023,,[86],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[108, 25, 27]","['Grampian-2022-2023:p0108_001', 'Grampian-2022-2023:p0025_000', 'Grampian-2022-2023:p0027_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_02,TABLE,2023,2,5,number,Grampian-2022-2023,,[86],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[108, 25, 27, 20, 95]","['Grampian-2022-2023:p0108_001', 'Grampian-2022-2023:p0025_000', 'Grampian-2022-2023:p0027_000', 'Grampian-2022-2023:p0020_000', 'Grampian-2022-2023:p0095_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_02,TABLE,2023,2,10,number,Grampian-2022-2023,,[86],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[108, 25, 27, 20, 95, 107, 93, 66, 148, 70]","['Grampian-2022-2023:p0108_001', 'Grampian-2022-2023:p0025_000', 'Grampian-2022-2023:p0027_000', 'Grampian-2022-2023:p0020_000', 'Grampian-2022-2023:p0095_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_03,TABLE,2023,3,1,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[109],['Grampian-2022-2023:p0109_000'],['Grampian-2022-2023']
Q_TABLE_2023_03,TABLE,2023,3,3,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[109, 140, 98]","['Grampian-2022-2023:p0109_000', 'Grampian-2022-2023:table_p0140', 'Grampian-2022-2023:p0098_001']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_03,TABLE,2023,3,5,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[109, 140, 98, 145, 106]","['Grampian-2022-2023:p0109_000', 'Grampian-2022-2023:table_p0140', 'Grampian-2022-2023:p0098_001', 'Grampian-2022-2023:p0145_001', 'Grampian-2022-2023:p0106_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_03,TABLE,2023,3,10,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[109, 140, 98, 145, 106, 103, 95, 124, 27, 107]","['Grampian-2022-2023:p0109_000', 'Grampian-2022-2023:table_p0140', 'Grampian-2022-2023:p0098_001', 'Grampian-2022-2023:p0145_001', 'Grampian-2022-2023:p0106_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_04,TABLE,2023,4,1,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[95],['Grampian-2022-2023:p0095_001'],['Grampian-2022-2023']
Q_TABLE_2023_04,TABLE,2023,4,3,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[95, 98, 103]","['Grampian-2022-2023:p0095_001', 'Grampian-2022-2023:p0098_001', 'Grampian-2022-2023:p0103_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
Q_TABLE_2023_04,TABLE,2023,4,5,number,Grampian-2022-2023,,[87],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[95, 98, 103, 107, 27]","['Grampian-2022-2023:p0095_001', 'Grampian-2022-2023:p0098_001', 'Grampian-2022-2023:p0103_000', 'Grampian-2022-2023:p0107_001', 'Grampian-2022-2023:p0027_000']","['Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023', 'Grampian-2022-2023']"
