id,x,y,label,text,page,section,category,highlight
Shetland-2018-2019:p0016_002,13.785545,-2.2058525,UNSCHEDULED CARE,"health centre. There was a similar picture for the uptake recorded at 2 years, with rates of between 86% and 89% for the different vaccines. Uptake of pre-school booster measured at age 5 years has been low for a number…",16,UNSCHEDULED CARE,Strategy / narrative,False
Shetland-2018-2019:p0016_003,13.826919,-2.3593366,UNSCHEDULED CARE,"of concern although the most recent available figures show a sustained reduction from 21.55 per 100,000 population in 2013 to 13.4 in 2017 (5 year rolling average 2013-2017). A programme of prevention continues includin…",16,UNSCHEDULED CARE,Strategy / narrative,False
Shetland-2018-2019:p0016_004,13.791727,-2.1931524,UNSCHEDULED CARE,"over 65s, at risk pregnant women and children have increased slightly compared to last year, the others have fallen slightly. Compared to Scotland, the uptake rates are all slightly higher in Shetland except for over 65…",16,UNSCHEDULED CARE,Strategy / narrative,False
Shetland-2018-2019:p0017_000,11.655862,-0.40647253,INFECTION CONTROL,reports: www.shb.scot.nhs.uk/board/publichealth/phars.asp Infection Control Healthcare Associated Infection (HAI) reports are presented at each Board meeting . Work to prevent Healthcare Associated Infections including…,17,INFECTION CONTROL,Governance,False
Shetland-2018-2019:p0017_001,11.824324,-0.3836047,INFECTION CONTROL,"Hospitals, NHS Greater Glasgow and Clyde. The self assessment did not identify any new local issues and the lessons learnt are being taken through our usual infection control governance arrangements and back out to staf…",17,INFECTION CONTROL,Governance,False
Shetland-2018-2019:p0017_002,11.864599,-0.41941142,INFECTION CONTROL,"the Act, along with copies of prior year national reports, can be found at the following resources: https://sustainablescotlandnetwork.org/home and https://www.keepscotlandbeautiful.org/sporta/overview-of-climate-change…",17,INFECTION CONTROL,Strategy / narrative,False
Shetland-2018-2019:p0017_003,11.414725,0.02740826,INFECTION CONTROL,2 ) emissions from heat energy;  Reduced patient travel flights off island; and  Trialing an e-bike scheme for staff travel in Lerwick. The Board continues to develop its Carbon Management plan. We work closely with H…,17,INFECTION CONTROL,Governance,False
Shetland-2018-2019:table_p0018,-3.0173836,-7.6643543,INFECTION CONTROL,"Financial table on page 18 (Staff Costs) Contains 10 line items across 1 columns. Column headers: acrossallpublicbodiesThestatisticsbelow,whichrelateonlytoallsuppliers,are. Row labels: calculatedusinginvoicereceiveddate…",18,INFECTION CONTROL,Financial table,False
Shetland-2018-2019:p0019_000,10.091997,-0.7440636,ACCOUNTABILITY REPORT,CORPORATE GOVERNANCE REPORT DIRECTORS’ REPORT 11. Date of Issue The Accountable Officer authorised these audited financial statements for issue on 21 June 2019 as that was the date the financial statements were approved…,19,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2018-2019:p0019_001,10.588523,-1.5992172,ACCOUNTABILITY REPORT,whose membership will be conditioned by the functions of the Board. Members of Health Boards are selected on the basis of their position or the particular expertise that enables them to contribute to the functions and d…,19,ACCOUNTABILITY REPORT,Governance,False
Shetland-2018-2019:p0019_002,10.506641,-1.5229944,ACCOUNTABILITY REPORT,Medical Director (Until 28 September 2018) Dr Brian Chittick Interim Medical Director (From 28 September 2018) Kathleen Carolan Director of Nursing and Acute Services Colin Marsland Director of Finance Lorraine Hall Dir…,19,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2018-2019:p0020_000,9.503358,0.08249889,ACCOUNTABILITY REPORT,"Details of any interests of Board members, senior managers and other senior staff in contracts or potential contractors with the Health Board as required by IAS 24 are disclosed in Note 24 . 15. Directors’ third party i…",20,ACCOUNTABILITY REPORT,Governance,False
Shetland-2018-2019:p0020_001,9.645533,-0.26080394,ACCOUNTABILITY REPORT,after the end of each financial year. NHS Shetland has met the requirements of the Public Services Reform (Scotland) Act 2010. The link below will guide users to the relevant documentation on NHS Shetland’s external web…,20,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2018-2019:p0021_000,9.205837,-0.8733379,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"Under Section 15 of the Public Finance and Accountability (Scotland) Act, 2000, The Principal Accountable Officer (PAO) of the Scottish Government has appointed me as Accountable Officer of Shetland NHS Board. This desi…",21,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2018-2019:p0021_001,9.219631,-0.96191996,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"Manual have been followed and disclose and explain any material departures;  prepare the financial statements on a going concern basis; and  confirm that as far as I am aware, there is no relevant audit information of…",21,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2018-2019:p0021_002,9.02045,-0.7593305,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"BOARD MEMBERS’ RESPONSIBILITIES Under the National Health Service (Scotland) Act 1978, the Health Board is required to prepare financial statements in accordance with the directions of Scottish Ministers which require t…",21,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2018-2019:p0021_003,9.349499,-0.9495319,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"inappropriate to presume that the Board will continue to operate. The Health Board members are responsible for ensuring that proper accounting records are maintained which disclose, with reasonable accuracy at any time,…",21,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2018-2019:p0022_000,11.230449,-0.5625443,GOVERNANCE STATEMENT,"Scope of Responsibility As Accountable Officer, I am responsible for maintaining an adequate and effective system of internal control that supports compliance with NHS Shetland’s policies and promotes achievement of NHS…",22,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0022_001,11.300125,-0.41413063,GOVERNANCE STATEMENT,bodies. However in 2018-19 apart from the Ministerial review there were no other external reviews. Purpose of the System of Internal Control The system of internal control is based on an ongoing process designed to iden…,22,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0022_002,11.900167,-1.2455416,GOVERNANCE STATEMENT,annual report and financial statements. The SPFM is issued by the Scottish Ministers to provide guidance to the Scottish Government and other relevant bodies on the proper handling and reporting of public funds. The SPF…,22,GOVERNANCE STATEMENT,Financial narrative,False
Shetland-2018-2019:p0022_003,12.173953,-1.2649226,GOVERNANCE STATEMENT," continue to improve and protect the health of the people of Shetland;  provide quality, effective and safe services, delivered in the most appropriate setting for the patient;  redesign services where appropriate, i…",22,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0023_000,11.604065,-1.2283856,GOVERNANCE STATEMENT,"Board meeting in April 2019 an updated shared vision and objectives for Health and Social care services in Shetland was agreed . Finally, the Board, together with our partners in the Shetland Partnership, works to deliv…",23,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0023_001,10.84822,-1.3183262,GOVERNANCE STATEMENT,and to provide strategic leadership and direction for the system as a whole focusing on agreed outcomes. The Board met six times in public during 2018-19 and all the reports and minutes considered by the Board are publi…,23,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0023_002,10.795842,-1.5663854,GOVERNANCE STATEMENT,meetings and provide verbal reports to make the Board aware of any control issues that merit its attention. During 2018-19 the Board completed a self assessment against the Blueprint for Good Governance and developed an…,23,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0023_003,10.867913,-1.7210175,GOVERNANCE STATEMENT,the relationship with the IJB that took on its full duties on 20 November 2015. 2018-19 saw some turnover in both executive and non-executive directors and there has therefore been a full review and updating of committe…,23,GOVERNANCE STATEMENT,Governance,False
Shetland-2018-2019:p0024_000,10.617804,-0.6300831,AUDIT COMMITTEE,"development session to inform members understanding of nominated topics. The committee also provides assurance on social care services to Shetland Islands Council,",24,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0024_001,10.061504,-1.0672456,AUDIT COMMITTEE,through the IJB. Audit Committee The Audit Committee comprises five non-executive board members and was chaired by Natasha Cornick. The committee’s prime function is to provide the Board with assurance that adequate con…,24,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0024_002,9.822795,-0.91988784,AUDIT COMMITTEE,part of the final financial statements process in May. Endowment Committee The Endowment Committee comprises all members of the Board and the chair was Lisa Ward. The committee oversees the management of Shetland Health…,24,AUDIT COMMITTEE,Financial narrative,False
Shetland-2018-2019:p0024_003,10.444148,-0.9567846,AUDIT COMMITTEE,"consistency of policy and equity of treatment of all staff. The membership of the Staff Governance committee comprises four non-executive Board members, one of whom is the Employee Director and three members from the Ar…",24,AUDIT COMMITTEE,Financial narrative,False
Shetland-2018-2019:p0024_004,10.754076,-0.7334327,AUDIT COMMITTEE,"pay systems on behalf of the Board, as determined by the Scottish Government. During 2018-19 the committee met on two occasions and is chaired by the Board Chair. Risk and Control Framework As Accountable Officer I also…",24,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0025_000,10.9846325,-0.9361676,AUDIT COMMITTEE,Risk Management Strategy and annual work plan to embed risk management in the organisation. The work of the RMG is now overseen by the Audit Committee with individual corporate risks allocated to the relevant committee…,25,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0025_001,10.960602,-0.9447027,AUDIT COMMITTEE,the Board and is focussed on key strategic risks. The Corporate Risk Register is published on the Board’s website: http://www.shb.scot.nhs.uk/board/riskmanagement.asp and is formally reviewed by the Board twice a year i…,25,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0025_002,10.855366,-1.1042509,AUDIT COMMITTEE,risk management in respect of EU Withdrawal.  introduced a new format for reporting Risk Management to the Board.  aligned all risks to their most relevant Governance Committee (October Appendix 6) to meet last year’s…,25,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0025_003,10.913388,-1.0704644,AUDIT COMMITTEE,"develop its approach to the recording, investigation and management of incidents and how we learn from adverse events. In line with national guidance, the Board continues to progress updating of our Incident Reporting,…",25,AUDIT COMMITTEE,Governance,False
Shetland-2018-2019:p0026_000,11.067952,-1.4315859,CLINICAL GOVERNANCE, further work on clinical incident risk reviews and reviewing these at RMG;  training and development in safety and risk management for staff; and  training for staff in the use of the DATIX incident reporting system…,26,CLINICAL GOVERNANCE,Governance,False
Shetland-2018-2019:p0026_001,11.137212,-1.9496235,CLINICAL GOVERNANCE,"community services to the IJB. During 2018-19 we have continued to progress the way in which we ensure integrated clinical and care governance arrangements cover all our services, including those",26,CLINICAL GOVERNANCE,Governance,False
Shetland-2018-2019:p0026_002,11.269795,-2.1148515,CLINICAL GOVERNANCE,directly managed by the IJB. This included updating the Terms of Reference for the new joint Clinical Care and Professional Governance Committee. A number of CCPGC development sessions were run for members of the commit…,26,CLINICAL GOVERNANCE,Governance,False
Shetland-2018-2019:p0026_003,11.630157,-2.1767776,CLINICAL GOVERNANCE,"programme that released £1.6m recurrent savings, equivalent to 3.4% of our baseline recurring funding. In addition we have delivered planned non-recurrent savings of £2.2m to offset the overall recurrent deficit in the…",26,CLINICAL GOVERNANCE,Financial narrative,False
Shetland-2018-2019:p0026_004,11.504017,-2.0723026,CLINICAL GOVERNANCE,has a transformational change project board to co-ordinate the sustainable redesign of services to address the underlying deficit and release the required future recurring efficiency savings. To assist redesign projects…,26,CLINICAL GOVERNANCE,Financial narrative,False
Shetland-2018-2019:p0026_005,11.244975,-2.017307,CLINICAL GOVERNANCE,"been delegated to the IJB. Within the overall context of public finances and in addressing the underlying deficit, the Board will continue to face a major challenge over the next five years and this remains a major risk…",26,CLINICAL GOVERNANCE,Financial narrative,False
Shetland-2018-2019:p0027_000,10.430255,-0.46351823,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,"The Audit Committee agrees the Internal Audit plan and sets its work plan to discharge its governance duties. It is also responsible for providing assurance to the Board based on evidence gained from review, on the adeq…",27,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,Governance,False
Shetland-2018-2019:p0027_001,10.572846,-0.54425293,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,"that provides reasonable assurance regarding the organisation’s governance and internal control framework, the effective and efficient achievement of objectives and the management of key risks, except in respect of Cybe…",27,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,Governance,False
Shetland-2018-2019:p0027_002,10.224624,-0.25532132,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,to improve management’s delivery of agreed action plans to the Board’s internal key performance indicator (KPI) of 70%. During 2018-19 Internal Audit raised nine high risk issues. The majority of these were in the Cyber…,27,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,Governance,False
Shetland-2018-2019:p0027_003,10.150605,-0.048010997,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,Counter Fraud Services (CFS) carried out work to give an indication of the level of Family Health Services income not generated due to incorrect claims by patients for exemption from NHS charges. CFS extrapolation of th…,27,ROLE OF THE AUDIT COMMITTEE AND INTERNAL AUDIT,Financial narrative,False
Shetland-2018-2019:table_p0028,-2.6039548,-7.828162,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Financial table on page 28 (Unknown) Contains 6 line items across 2 columns. Column headers:  | ImplementingcompliancemeasuresconsistentwiththeGeneralDataProtection. Row labels: ; . Key items:  | Refreshedandapprove…,28,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Financial table,False
Shetland-2018-2019:p0029_000,10.649154,-0.09310918,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,"take on its full responsibilities from 20 November 2015, as required in the Public Sector Reform (Scotland) Act 2010 and set out in the Integration scheme and the Board’s revised Corporate Governance handbook.",29,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Governance,False
Shetland-2018-2019:p0029_001,10.886544,-0.21852076,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,"The development of the IJB and the interaction between decisions made at the Health Board, IJB and Shetland Island Council is an area of potential risk and therefore requires continued attention as experience is gained.…",29,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Governance,False
Shetland-2018-2019:p0029_002,10.726532,-0.40446937,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,"and Key Performance Indicators are in place to identify and address the development needs of Executive and Non-Executive Board members. Review of Effectiveness As Accountable Officer, I have responsibility for reviewing…",29,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Governance,False
Shetland-2018-2019:p0029_003,10.80503,-0.31464943,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,for their relevant committees / areas of responsibility. This has highlighted a number of areas for further development and focus. These include the arrangements in place for management completing internal audit action…,29,IMPLEMENTING COMPLIANCE MEASURES CONSISTENT WITH THE GENERAL DATA PROTECTION,Governance,False
