id,x,y,label,text,page,section,category,highlight
Shetland-2021-2022:p0010_002,9.221716,9.743469,DIRECTLY PROVIDED HEALTHCARE,"significant financial costs for a full system recovery. In responding to Covid-19 policy for home working to limit the spread of the virus, the Board had to act rapidly to implement steps to facilitate home working. Thi…",10,DIRECTLY PROVIDED HEALTHCARE,Financial narrative,False
Shetland-2021-2022:p0011_000,9.136253,9.727755,RISK DESCRIPTION,Theme Risk Description to highlight security issues and national fraud concern warnings. Digital Security Framework strategy at the Board for discussion. National National Standards for breaches of key access targets se…,11,RISK DESCRIPTION,Governance,False
Shetland-2021-2022:p0011_001,8.51075,9.330974,RISK DESCRIPTION,also return in 2022–23 to assist in our local actions to address the management of waiting list access. Workforce Workforce risk on current and future service delivery due to gaps caused by shortage of skilled staff. Ga…,11,RISK DESCRIPTION,Strategy / narrative,False
Shetland-2021-2022:p0011_002,8.217888,9.054689,RISK DESCRIPTION,"meet peaks in demand, as well as to ensure continual sustainable service provision, which relates to the fifth key objective of NHS Shetland . The most significant risk to the delivery of quality patient-centred service…",11,RISK DESCRIPTION,Clinical performance,False
Shetland-2021-2022:p0012_000,8.488465,9.4007225,RISK DESCRIPTION,Practitioners and expanding the digital innovation via ask my GP and modernising practice websites to support self-care; - Reviewed of nursing models for Islands with a small population; - Sought Scottish Government fun…,12,RISK DESCRIPTION,Strategy / narrative,False
Shetland-2021-2022:p0012_001,8.731403,9.725009,RISK DESCRIPTION,"via third party partner TempRe, to reduce costs; and - Increased the number of temporary medical staff engaged as NHS bank staff, to ensure there are no gaps in essential services. - Managing risks arising from Covid-19…",12,RISK DESCRIPTION,Strategy / narrative,False
Shetland-2021-2022:p0012_002,8.676033,9.84096,RISK DESCRIPTION,hospital the pandemic recovery period and a community hub. transmitting or acquiring Covid-19 Patient risk management whilst in hospital via the which would result in potential use of Red and Green pathways. harm to pat…,12,RISK DESCRIPTION,Governance,False
Shetland-2021-2022:table_p0013,0.536997,5.0820985,COVID-19 RISK ISSUE,Financial table on page 13 (Property) Contains 10 line items across 5 columns. Column headers: | LimitassetbyScottishGovernmentHealthandSocialCareDirectorate | ActualOut-turn | VarianceUnder/(over) | . Row labels: CoreR…,13,COVID-19 RISK ISSUE,Financial table,False
Shetland-2021-2022:table_p0014,0.3385026,5.338847,ACTUAL OUT-TURN VARIANCE,"Financial table on page 14 (Unknown) Contains 33 line items across 2 columns. Column headers: Underlying(Deficit)/SurplusagainstCoreRRL | (18). Row labels: Percentage; •Financialplan,2021–22; Aone-yearfinancialplanwasin…",14,ACTUAL OUT-TURN VARIANCE,Financial table,False
Shetland-2021-2022:table_p0015,1.1432701,4.791829,COMPLIANCE NATIONAL TARGET,Financial table on page 15 (Unknown) Contains 11 line items across 6 columns. Column headers: Compliance | NationalTarget | 2019–20 | 2020–21 | 2021–22 | Movement. Row labels: ×; ×; ✓; ×; ✓. Key items: × | 18weeksfromGP…,15,COMPLIANCE NATIONAL TARGET,Financial table,False
Shetland-2021-2022:p0016_000,7.6923804,10.645643,COMPLIANCE NATIONAL TARGET,2. A&E and Cancer Access targets which are 95%; and 3. Staff-sickness absence rate is 4.0%. - Covid-19 Key Milestones In respect of mitigating Covid-19 the national vaccination programme is a key element of the national…,16,COMPLIANCE NATIONAL TARGET,Strategy / narrative,False
Shetland-2021-2022:p0016_001,7.586164,10.012411,COMPLIANCE NATIONAL TARGET,"(Ranking 1 st ) 3rd dose immunisation rate Section 5 Performance Analysis Report - Objectives of Shetland NHS Board During 2021–22, NHS Shetland has continued to focus on delivering the key Board Objectives , prioritise…",16,COMPLIANCE NATIONAL TARGET,Governance,False
Shetland-2021-2022:p0017_000,7.5400915,9.787602,COMPLIANCE NATIONAL TARGET,pathways for patients referred to services off-island (although in 2021–22 activity off-island was still significantly reduced due to focus on Covid-19); and - Using the Annual Operating Plan (AOP) to identify prioritie…,17,COMPLIANCE NATIONAL TARGET,Strategy / narrative,False
Shetland-2021-2022:p0017_001,7.7029324,9.660485,COMPLIANCE NATIONAL TARGET,"activity, in line with our priorities , across three work streams: - Whole Population - Sustainable Services - Organisational Issues NHS Shetland has also been revitalizing its Clinical and Care Strategy , to ensure the…",17,COMPLIANCE NATIONAL TARGET,Clinical performance,False
Shetland-2021-2022:p0017_002,8.066068,9.588984,COMPLIANCE NATIONAL TARGET,"challenges of managing Covid-19 in a hospital setting, resulting in significant operational changes to prevent cross-transmission. This included the creation of “red pathways” and “green pathways” throughout the hospita…",17,COMPLIANCE NATIONAL TARGET,Strategy / narrative,False
Shetland-2021-2022:table_p0018,1.236738,4.849183,COMPLIANCE NATIONAL TARGET,"Financial table on page 18 (Unknown) Contains 3 line items across 2 columns. Column headers: out,th | eIJBisrequiredtopaycarefulattentionto:. Row labels: •; •; •. Key items: • | TheNationalHealthandWellbeingOutcomes;; •…",18,COMPLIANCE NATIONAL TARGET,Financial table,False
Shetland-2021-2022:table_p0019,0.5463252,5.1507964,COMPLIANCE NATIONAL TARGET,Financial table on page 19 (Unknown) Contains 4 line items across 6 columns. Column headers: EfficiencySavings | 2017–18 | 2018–19 | 2019–20 | 2020–21 | 2021–22. Row labels: EfficiencySavings; Recurring; Non-Recurring;…,19,COMPLIANCE NATIONAL TARGET,Financial table,False
Shetland-2021-2022:p0020_000,7.297137,6.1166296,EFFICIENCY SAVINGS,2017–18 2018–19 2019–20 2020–21 2021–22 Efficiency Savings £m £m £m £m £m Target 4.306 3.455 2.579 2.012 2.417 Surplus (Deficit) achieved 0.301 0.375 0.894 0.115 (0.862) The off-island repatriation savings are now prima…,20,EFFICIENCY SAVINGS,Financial table,False
Shetland-2021-2022:p0020_001,7.55462,8.610591,EFFICIENCY SAVINGS,"in- year, as well as staff costs incurred from using locums to cover vacant posts—a result of difficulties in recruiting permanent clinical staff. The cost pressures caused by these difficulties were principally in the…",20,EFFICIENCY SAVINGS,Financial table,False
Shetland-2021-2022:p0020_002,7.4265943,6.2056127,EFFICIENCY SAVINGS,"2021–22. An increase in expenditure between years of £4.457m, up 10.0%. The other two primary causes of the increase was NHS staff pay award at 3.0% and additional cost for staff involved in the Test and Protect and Vac…",20,EFFICIENCY SAVINGS,Financial narrative,False
Shetland-2021-2022:p0021_000,7.473326,6.1618824,EFFICIENCY SAVINGS,keep Covid-19 transmission in check while remobilising services to tackle backlog. The Board recognises its statutory financial obligation under section 85 of the National Health Services (Scotland) Act 1978 to achieve…,21,EFFICIENCY SAVINGS,Financial narrative,False
Shetland-2021-2022:p0021_001,7.5593047,5.897461,EFFICIENCY SAVINGS,"the Financial Plan for 2022–23. This is due to the overall position of public finances, as well as the unpredictability of the full impact of Covid-19 in the coming year. The ongoing risk associated with the delivery of…",21,EFFICIENCY SAVINGS,Financial narrative,False
Shetland-2021-2022:table_p0022,0.27843615,5.0330787,EFFICIENCY SAVINGS,"Financial table on page 22 (Provisions) Contains 5 line items across 2 columns. Column headers: receiv | ed”date,asopposedtoinvoicedate. Row labels: •; •; •. Key items: • | In2021–22theaveragecredittakenwas21days(compar…",22,EFFICIENCY SAVINGS,Financial table,False
Shetland-2021-2022:table_p0023,1.041117,4.6568832,ANALYSIS OF THE CLINICAL KEY PERFORMANCE STATISTICS,Financial table on page 23 (Unknown) Contains 32 line items across 1 columns. Column headers: DocuSignEnvelopeID:56BECE47-FAF3-4898-A7B9-C952402F6FF4. Row labels: AnalysisoftheClinicalKeyPerformanceStatistics; MentalHea…,23,ANALYSIS OF THE CLINICAL KEY PERFORMANCE STATISTICS,Financial table,False
Shetland-2021-2022:p0024_000,8.281385,10.561277,DELAYED DISCHARGES,"Although Figure 4 illustrates that the access target was met in the four of the last five years, we recognise ongoing issues associated with the fragility of NHS Shetland Mental Health services, and we are continuing to…",24,DELAYED DISCHARGES,Strategy / narrative,False
Shetland-2021-2022:p0025_000,8.323412,10.722567,DELAYED DISCHARGES,"part of our partnership work, we have also seen more dedicated Social Work input to support the hospital, as well as the development of an Intermediate Care Team. Integration funding has been deployed to create seamless…",25,DELAYED DISCHARGES,Strategy / narrative,False
Shetland-2021-2022:p0025_001,8.484033,10.713128,DELAYED DISCHARGES,"quality, effective and safe services, delivered in the most appropriate setting for the patient.” The Professional Alliance continues to look at how we can make unscheduled care more effective, which will impact positiv…",25,DELAYED DISCHARGES,Clinical performance,False
Shetland-2021-2022:p0026_000,8.068297,10.311433,DELAYED DISCHARGES,"Since March 2020, one impact of Covid-19 has been a reduction in A&E attendance, in line with the rest of Scotland and the United Kingdom. The impact in Shetland is highlighted in Figure 8 below, with 2020–21 and 2021–2…",26,DELAYED DISCHARGES,Strategy / narrative,False
Shetland-2021-2022:p0027_000,8.296741,10.691954,DELAYED DISCHARGES,"only December 2021 at 90.5% met the target in comparison to three months in 2020– 21, with April 2020 at 100% being the best. Our lowest month for achievement in 2021– 22 was January 2022 at 68.9% when the Vanguard wait…",27,DELAYED DISCHARGES,Strategy / narrative,False
Shetland-2021-2022:p0027_001,8.329539,10.703538,DELAYED DISCHARGES,April 2020 at 100% being the best. Our lowest month for achievement in 2021–22 was January 2022 at 68.9% when the Vanguard waiting times remobilisation project commenced. December 2020 at 58.3% was the lowest month in 2…,27,DELAYED DISCHARGES,Clinical performance,False
Shetland-2021-2022:p0027_002,8.472778,10.634536,DELAYED DISCHARGES,"325 at 31 March 2021. In 2021– 22 Orthopaedics only accounted for 8.1% of these delays, with 22 cases, while in 2020– 21 Orthopaedics accounted for 34% of delays, with 109 cases. In 2021–22 Ophthalmology accounted for 1…",27,DELAYED DISCHARGES,Strategy / narrative,False
Shetland-2021-2022:p0028_000,8.440371,10.610942,DELAYED DISCHARGES,"improving our access targets in 2022–23. As highlighted in Figure 10 below, the Board has had good compliance in the three years prior to 2020–21 regarding patients waiting less than six weeks for one or more of the eig…",28,DELAYED DISCHARGES,Governance,False
Shetland-2021-2022:p0029_000,8.449742,10.712165,DELAYED DISCHARGES,"not maintain 100% compliance with the 62-day treatment target in any year over the last five years. In 2021–22 ten patients’ treatment-time wait exceeded the 62-days target, whilst in 2020–21, two did. A principal facto…",29,DELAYED DISCHARGES,Clinical performance,False
Shetland-2021-2022:p0029_001,8.482573,10.541774,DELAYED DISCHARGES,"times and cancer targets, and it is working closely with NHS Grampian to reduce delays and improve access. While overall the Board continues to have some of the best access-target performance across Scotland, we recogni…",29,DELAYED DISCHARGES,Governance,False
Shetland-2021-2022:p0030_000,7.5537624,9.537406,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"Primary Care The Scottish Government GP access survey takes places every two years. The last survey took place in November 2019, however the result of the survey was not published until 13 October 2020. As such there is…",30,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0030_001,7.7957864,10.286797,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,hub for both short-term and substantive posts in partnership with three other North of Scotland Boards to address our common challenge. NHS Shetland hosts the hub and has recruited GPs to some of the vacant posts as a r…,30,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0030_002,8.001137,10.372151,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"report at figure 13 below illustrates, the majority of positive cases locally were in the autumn and winter with the emergence of Omicron variant. In late 2021 this caused concern in the UK, leading to increased restric…",30,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0031_000,7.7784705,10.55192,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"During 2021–22 there have been a total of 5,337 cases recorded, bringing the total to 5,569 for the entire pandemic up to the end of March 2022. This is an underestimate of the total number of cases as many people will…",31,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0031_001,7.6348495,10.709397,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"in February 2021 when the mass vaccination centres in Lerwick started to open . The vaccination programme has continued throughout 2021–2022 , moving though the age ranges to include all those 12-and-over and introducin…",31,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0032_000,7.643584,10.455868,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"Shetland community aged 12-and-over had received at least one dose of Covid-19 vaccine, and 85.7% of those aged 18-and-over had received a third or booster dose; 92.6% of those aged 40-and-over. This success gives Shetl…",32,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0033_000,7.783766,9.907377,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Annual reports . Report includes details on our actions to tackle inequalities locally. In respect of inequalities the Board discussed and approved Shetland’s third Annual Child Poverty Action Report and Shetland Public…,33,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0033_001,8.032542,9.273692,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"local surveillance and monitoring of every individual case both in hospital and in the community. Regular reports to the Board also include audit compliance performance data highlighting trends in hand hygiene, cleaning…",33,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0033_002,7.977621,9.113413,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"Government to reduce emissions in Scotland by at least 80% by 2050. The Climate Change (Emissions Reductions Targets) (Scotland) Act 2019 amended this longer-term target to net-zero by 2045, five years in advance of the…",33,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0034_000,7.973128,9.220575,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Route map to achieve the current Scottish Government targets. The route map was presented to the Board for consideration and approval at its June 2021 meeting. This report sets out the Board’s: - baseline impact assessm…,34,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0034_001,7.7388988,9.139162,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"the timeframe to complete the targets. In line with this, the Board has taken the following actions: - Continued to implement our Sustainability and Environmental Management Policy with sustainable development action pl…",34,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0034_002,7.6750336,9.146048,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,"- Increased electric vehicle charging infrastructure at Health Centre, £133k; - Increased the number of electric and hybrid vehicles in the Board fleet; and - Completed procurement process that will have all the Board’s…",34,ANALYSIS OF OTHER IMPORTANT NON-FINANCIAL INDICATORS,Financial narrative,False
Shetland-2021-2022:p0035_000,7.296129,10.003468,FIGURE 15—PHOTO SHOWING AMD INJECTION AT GILBERT BAIN HOSPITAL,Shetland during 2021–22 Key repatriation projects during 2021–22 - AMD Service Figure 15—Photo showing AMD injection at Gilbert Bain Hospital NHS Shetland continues moving forward with a multi-disciplinary approach to d…,35,FIGURE 15—PHOTO SHOWING AMD INJECTION AT GILBERT BAIN HOSPITAL,Strategy / narrative,False
Shetland-2021-2022:p0035_001,7.2960753,10.039267,FIGURE 15—PHOTO SHOWING AMD INJECTION AT GILBERT BAIN HOSPITAL,"is helping the service be more resilient and sustainable for patients in Shetland. - Vanguard Healthcare Solutions Partnership Project—Enhanced Elective Care As part of NHS Shetland remobilisation of Elective Care, Scot…",35,FIGURE 15—PHOTO SHOWING AMD INJECTION AT GILBERT BAIN HOSPITAL,Strategy / narrative,False
Shetland-2021-2022:p0036_000,6.979136,9.657552,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,carried out. This included 14 treatments for 14 NHS Orkney residents. Figure 16—Video showing tour of Vanguard Mobile Theatre Patient feedback from those benefitting from procedures in the mobile theatre has been extrem…,36,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,Clinical performance,False
Shetland-2021-2022:p0036_001,7.0060453,9.596972,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,"post-quit at October 2021, in the 60% most deprived data-zones in Shetland, which means we are just behind target for the end of the year. HENRY, a programme delivered by local staff, is about babies and children gettin…",36,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,Strategy / narrative,False
Shetland-2021-2022:p0037_000,6.9522376,9.754738,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,the group coincided with Eating Disorders Awareness Week. - Oral Heath During the national Mouth Cancer Action Month our oral health team was busy raising awareness in the community . The oral health team carried out a…,37,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,Strategy / narrative,False
Shetland-2021-2022:p0037_001,6.9416766,9.863405,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,supporting better prescribing for people with a learning difficulty to improving access for young people to sexual health advice and support. - House of Care Scalloway GP Practice undertook a pilot House of Care project…,37,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,Strategy / narrative,False
Shetland-2021-2022:p0037_002,7.00148,9.867534,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,of Health and Care and National Clinical Director Professor Jason Leitch visited Shetland . The motivation for the visit was to understand how NHS Shetland had adapted and innovated during the pandemic. Their reflection…,37,FIGURE 16—VIDEO SHOWING TOUR OF VANGUARD MOBILE THEATRE,Governance,False
Shetland-2021-2022:p0038_000,9.59098,7.4444637,ACCOUNTABILITY REPORT,Corporate Governance Report Directors’ Report - Date of Issue The Accountable Officer authorised these audited financial statements for issue on 23 June 2022 as that was the date the financial statements were approved b…,38,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2021-2022:p0039_000,9.0602665,7.6801763,POSITION HELD,"Stakeholder Non-Executive Board Position Held Members Ian Sandilands [until 5 June 2022] Chair, Area Partnership Forum Amanda McDermott Chair, Area Clinical Forum Malcolm Bell [until 30 April 2022] Vice Chair / SIC Memb…",39,POSITION HELD,Governance,False
Shetland-2021-2022:p0039_001,8.979218,7.5923743,POSITION HELD,statements are set out in a statement following this report. The terms “Board Members” and “Directors” are interchangeable in this report. The names and positions of the Board Members are set out above. Two members have…,39,POSITION HELD,Governance,False
Shetland-2021-2022:p0039_002,9.108527,7.513627,POSITION HELD,"of company directorships or other significant interests held by Board members that may conflict with their management responsibilities, is available for inspection at the Board’s Headquarters, Montfield, Burgh Road, Ler…",39,POSITION HELD,Governance,False
Shetland-2021-2022:p0040_000,9.080907,8.171004,POSITION HELD,"Deloitte LLP did not undertake any non-audit work for the Board in 2021–22 (nor in 2020–21). - Value of Land The value of land owned by the Board is included at current market value, with details provided in Note 7.a .…",40,POSITION HELD,Governance,False
Shetland-2021-2022:p0040_001,9.672035,8.010978,POSITION HELD,"comparison, during 2020–21 there were 12 cases reported to the ICO. The Board continued its education programme to increase organisational awareness of, and response to, the requirements of the Data Protection Act 2018.…",40,POSITION HELD,Governance,False
Shetland-2021-2022:p0041_000,9.760381,6.3875775,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"Under Section 15 of the Public Finance and Accountability (Scotland) Act, 2000, The Principal Accountable Officer of the Scottish Government has appointed me as Accountable Officer of Shetland NHS Board. This designatio…",41,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2021-2022:p0041_001,9.905512,6.3378825,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"been followed and disclose and explain any material departures; - prepare the financial statements on a going concern basis; - and confirm that as far as I am aware, there is no relevant audit information of which the e…",41,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2021-2022:p0042_000,9.452803,6.350745,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"Under the National Health Service (Scotland) Act 1978, the Health Board is required to prepare financial statements in accordance with the directions of Scottish Ministers which require that those financial statements g…",42,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2021-2022:p0042_001,9.554181,6.35854,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,"that the Board will continue to operate. The Health Board Members are responsible for ensuring that proper accounting records are maintained which disclose, with reasonable accuracy at any time, the financial position o…",42,THE STATEMENT OF ACCOUNTABLE OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2021-2022:p0043_000,9.160818,8.3902,GOVERNANCE STATEMENT,Scope of Responsibility As Accountable Officer I am responsible for maintaining an adequate and effective system of internal control that supports compliance with NHS Shetland’s policies and promotes achievement of NHS…,43,GOVERNANCE STATEMENT,Governance,False
Shetland-2021-2022:p0043_001,9.0389385,8.43469,GOVERNANCE STATEMENT,there was only one other formal external review undertaken with an unannounced HIS Covid-19 inspection of the Gilbert Bain Hospital on 8 September 2021. An action plan was approved to address the two requirements the re…,43,GOVERNANCE STATEMENT,Governance,False
Shetland-2021-2022:p0043_002,8.515423,8.185259,GOVERNANCE STATEMENT,Scottish Public Finance Manual (SPFM) and supplementary NHS guidance and has been in place for the year and up to the date of approval of the Annual Report and Accounts. The SPFM is issued by the Scottish Ministers to p…,43,GOVERNANCE STATEMENT,Financial narrative,False
Shetland-2021-2022:table_p0044,1.0318274,5.140885,GOVERNANCE STATEMENT,Financial table on page 44 (Unknown) Contains 34 line items across 1 columns. Column headers: sustainablelocalhealthservice;. Row labels: 4providebestvalueforresourcesanddeliverfinancialbalance;and; 5ensuresufficientorg…,44,GOVERNANCE STATEMENT,Financial table,False
Shetland-2021-2022:p0045_000,9.266293,7.706837,GOVERNANCE STATEMENT,"At each normal public Board meeting the Board fulfils its performance management role by receiving and scrutinising reports on the Quality Strategy (this includes patient experience feedback), Service Performance (inclu…",45,GOVERNANCE STATEMENT,Governance,False
Shetland-2021-2022:p0046_000,9.312266,7.665193,GOVERNANCE STATEMENT,2021–22 saw some turnover in both executive and non-executive directors. This included the appointment of Dr Susan Laidlaw as Interim Director of Public Health. There has been a review and updating of some committee mem…,46,GOVERNANCE STATEMENT,Governance,False
