id,x,y,label,text,page,section,category,highlight
Grampian-2022-2023:p0012_000,10.822017,4.962739,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS Patients spent 2,575 days in hospital due to delays in discharge in Grampian in March 2023 (3,143 in March 2022). Treatment Time Guarantee 12 week in-patient / daycase Treatment…",12,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0013_000,10.952718,5.0048385,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Grampian has an established clinical prioritisation system (Elective Surgery Category System (ESCatS)) for planned care. This ensures that all urgent and priority patients are i…,13,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0014_000,10.74762,4.827708,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS size) at 31 March 2023; in comparison to 587 new outpatients (1.5% of list size) and 2,523 TTG patients (15.6% of list size) at 31 March 2022. Cancer Cancer Access Times: 31 day…",14,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0015_000,10.498656,5.2588,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Mental Health Services Child and Adolescent Mental Health Services (CAMHS): treatment within 18 weeks of referral (90%) Performance CAMHS performance has been above the 90% targ…,15,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0016_000,10.553847,5.2291937,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Performance Psychological Therapies performance has not met the 90% target during 2022/23 2.2 Hospital Occupancy Occupancy levels across hospital sites has continued at high lev…,16,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0017_000,10.606722,5.2428756,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS COVID-19 occupancy has been lower through the second half of 2022/23 compared to the previous twelve months. For the period October 2022-March 2023, across Grampian an average o…",17,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0019_000,10.393064,3.1072845,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 3. Financial Performance and Position 3.1 Consolidated Accounts The Annual Accounts consolidate the results of Grampian Health Board, Grampian Health Board Endowment Funds (a re…",19,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0019_001,10.409803,3.2837934,PERFORMANCE REPORT,"controlling interest in each IJB and, under IAS 28, is required to consolidate only this share of the net assets, as a Joint Venture, into the main Board accounts. The financial impact of consolidation is summarised bel…",19,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0019_004,9.649188,3.751061,PERFORMANCE REPORT,"Moray IJB 602,821 580,541 461,044 Consolidated Net Assets 3.1.1 Grampian Health Board Endowment Funds Charity (the Charity) The Charity had net assets of £45.252 million at 31 March 2023 (£49.308 million at 31 March 202…",19,PERFORMANCE REPORT,Governance,False
Grampian-2022-2023:p0020_000,9.630862,3.923484,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS The Charity relies upon the generosity of patients, their relatives and friends, who have experienced the care of Grampian Health Board, and other donors who are generous in the…",20,PERFORMANCE REPORT,Governance,False
Grampian-2022-2023:p0020_001,10.115116,4.774686,PERFORMANCE REPORT,£0.223 million). The net effect was a surplus of income over expenditure for the year of £0.110 million. The charity will continue to work closely with all relevant Health and related services as they re- mobilise and r…,20,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0021_000,11.055846,5.1177726,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS reflect demographic and demand pressures resulting in higher numbers of people receiving support in the community. There continued to be a major focus on preventing admissions,…",21,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0021_001,9.785993,5.5324607,PERFORMANCE REPORT,"the high level of IJB Reserves at the end of the 2021/22 financial year, the Scottish Government required that IJBs should use their earmarked Reserves to finance expenditure before receiving new funding allocations for…",21,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0021_002,9.714421,5.5732117,PERFORMANCE REPORT,in the level of IJB Reserves at the end of the 2022/23 financial year compared to 2021/22. The reported financial results for each of the,21,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0021_005,9.632454,5.613338,PERFORMANCE REPORT,"Aberdeen City IJB reported an overall deficit of £24.246 million for the year (2021/22 surplus £33.156 million), reducing the retained reserves carried forward to £27.146 million (2021/22 £51.392 million). This reflects…",21,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0021_006,9.908526,5.286487,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 recovery and remobilisation expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the…",21,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0021_009,9.730979,5.5084043,PERFORMANCE REPORT,Aberdeenshire IJB reported a deficit for the year of £27.934 million ( 2021/22 surplus £28.496 million) decreasing the retained reserves carried forward to £16.929 million (2021/22 £49.062 million). The use of reserves…,21,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0022_001,9.678113,5.2913876,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",22,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0022_002,9.650468,5.356535,PERFORMANCE REPORT,"the auditors to the IJB account in 2021/22. The adjustment relates to an accrual of £4.2 million for Covid sustainability claims, which came into Aberdeenshire in 2022/23 but pertained to 2021/22. There has been no rest…",22,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0022_005,9.713782,5.58555,PERFORMANCE REPORT,Moray IJB reported a deficit for the year of £12.338 million (2021/22 surplus £10.679 million) decreasing the retained reserves carried forward to £4.683 million (2021/22 £17.021 million). The core deficit is due to the…,22,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0022_006,9.992613,5.349414,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fund. A copy of the 2022/23",22,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0023_000,9.810532,4.1937737,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 3.2 Grampian Health Board performance against statutory financial targets The results of each of the partner organisations, although consolidated with the main Board accounts fo…",23,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0023_001,9.811032,4.136472,PERFORMANCE REPORT,"Health Boards are required to contain their net expenditure within these limits, and report on any variation. Grampian Health Board has successfully achieved all three financial targets for the year reporting an outturn…",23,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0024_000,10.07951,4.5537457,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Financial flexibility: funding banked with/(provided by) 0 Scottish Government Underlying Surplus against Core Revenue Resource Limit 612 0% Further details on non-core elements…,24,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0024_001,9.938964,4.619558,PERFORMANCE REPORT,planning from 2023-24 with an updated financial plan submitted to the Scottish Government in March 2023 covering the period 2023 - 2026. The Board has also updated the five year Medium Term Financial Strategy. The Core…,24,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0024_002,9.899423,4.798884,PERFORMANCE REPORT,"incurred across a range of services, including the COVID vaccination programme and the provision of sustainability payments to social care providers. Expenditure of £23.1 million was incurred on non-delegated Board serv…",24,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0025_000,9.454874,4.423933,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS NHS Grampian Integration Joint Total (£million) Boards (£million) (£million) 0.37 Public Health Capacity 0.37 0 3.97 Test & Protect 3.97 0 9.96 Vaccinations 9.96 0 5.15 Workforc…,25,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0025_001,9.962734,4.8942165,PERFORMANCE REPORT,"which was an average of 4.5% for Medical & Dental staff and 7.5% for Agenda for Change staff and national insurance increases (£4 million), partially offset by a reduction in the annual leave accrual (2021/22 £8.4 milli…",25,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0025_002,9.614872,5.203752,PERFORMANCE REPORT,"for assets under construction £4 million, offset by a reduction in pension/injury benefits £3 million and reduction in business rates £3 million. Contribution to IJBs reduced during the year £81.5 million following chan…",25,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0026_000,8.688922,1.9675915,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS of clinical negligence claims through the Clinical Negligence and Other Risks Indemnity scheme (CNORIS) and £2.9 million from other income sources. The provision for impairment…,26,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0026_002,9.470107,5.0711927,PERFORMANCE REPORT,"commissioning income from the IJB for those services delivered by the Health Board, as a distinct and separate transaction from the operational expenditure incurred delivering those services. 659.360 million (2021/22 £6…",26,PERFORMANCE REPORT,Financial table,False
Grampian-2022-2023:p0026_004,9.770077,5.5386543,PERFORMANCE REPORT,The increase in IJB retained reserves relates partly to an underspend from some core services continuing to operate at reduced capacity throughout the pandemic and partly due to the allocation,26,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0026_005,7.269807,3.7464876,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",26,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0026_006,7.3807526,3.7746005,PERFORMANCE REPORT,this revaluation on individual assets was some gained value while others were impaired. The impact of those assets subject to an upward movement in valuation was an increase in the revaluation reserve of £24.203 million…,26,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0027_000,7.270065,3.7562351,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS The overall increase in property value reflects an increase in construction industry prices during the year, impacted by rising demand and a range of economic and geopolitical f…",27,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0027_001,9.619468,4.3895674,PERFORMANCE REPORT,is provided in Note 1 to the Accounts and disclosure of the costs is shown within Note 19 and the Remuneration Report. 3.2.7 Infrastructure and Non-Current Assets The Board delivered a programme of infrastructure invest…,27,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0027_002,9.599662,4.5866003,PERFORMANCE REPORT,"to open in 2023/24 and Baird the following year. The Baird Family Hospital will replace the existing maternity hospital, breast screening, gynaecology and neo-natal facilities. The Anchor Cancer centre will be located a…",27,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0028_000,9.47451,4.670521,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS replacement, Electrical System upgrades, Fire Detection modernisation and Building Management System updating £13.4 million on essential equipment replacement across clinical an…",28,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0028_001,9.445616,5.013974,PERFORMANCE REPORT,: o £0.7 million on a GP Sustainability Loan in line with the Scottish o £0.66 million to complete the purchase of the building in Alford occupied by the GP Practice; o £0.1 million to complete the purchase of the forme…,28,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0029_000,11.808329,1.37641,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 4. Fraud, Bribery and Corruption NHS Grampian has a zero tolerance for fraud, bribery or corruption and has robust procedures in place, to reduce the likelihood of fraud occurri…",29,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0029_001,9.253996,3.7243385,PERFORMANCE REPORT,"in the recording of eligibility to exemption from charges for primary care services, re-started in January 2021 and an annual reporting for 2022/23 confirmed the extrapolation of the sample results for Grampian indicate…",29,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0029_002,12.693327,5.420145,PERFORMANCE REPORT,"days. In 2022/23 85% of invoices by value (2021/22 85%) and 73% of invoices by volume (2021/22 75%) were paid within 10 days. The small drop in payment performance compared to the prior year, reflects a reduction in ava…",29,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0030_000,12.939553,5.4577146,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 2012, as amended, and published reports including the following key updates on progress in 2022/23. a) NHS Grampian Equality Outcomes Update Report 2021 to 2025, as at February…",30,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0030_001,12.889849,5.539137,PERFORMANCE REPORT,"way we function as an organisation. The involvement and consultation requirements for each report were met in full. The Reports are available on the NHS Grampian website, to facilitate public scrutiny, as required by la…",30,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0031_000,12.816716,5.6698885,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS has been trafficked. A number of people have been rescued from the misery of Human Trafficking in 2022/23 due to staff being alert to the signs of Human Trafficking and taking i…,31,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0031_001,12.731723,5.6668673,PERFORMANCE REPORT,"Aberdeen City, 500 in Aberdeenshire and a further 2,000 are expected in 2023/24. A great deal of work has been ongoing to meet the needs of recent refugees and asylum seekers We have provided multi-lingual presentations…",31,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0031_002,12.470747,5.7996044,PERFORMANCE REPORT,our local ethnic communities have attended. The events are advertised and presented in over 14 different local ethnic community languages. Our research has shown that over 95% of our local ethnic community members are n…,31,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0032_000,12.816067,5.621982,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS NHS Grampian has funded five qualified British Sign Language (BSL) interpreters in Grampian to accompany Deaf people to attend Vaccination Centres for COVID-19 vaccinations, boo…",32,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0032_001,12.6733,5.845216,PERFORMANCE REPORT,"minute video where staff share their experiences of racism. The video has been viewed by 1,500 staff and will now be made available by National Education Scotland (NES) making it available to all Scottish Health Boards…",32,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0033_000,12.587224,5.654269,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Work has begun on consultation in preparation for the production of a 5 Year Anti- racism Strategy. LGBTQIA+ NHS Grampian has continued our exceptionally successful Rainbow Camp…,33,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0033_001,12.35986,5.4816523,PERFORMANCE REPORT,"and disability groups to gather information, which was shared with partner agencies. The survey showed that the biggest single impact of COVID-19 on people with a disability in Grampian was in the field of mental health…",33,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0034_000,11.316838,4.133648,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS 7 Sustainability and the Environment The Climate Change (Scotland) Act 2009 originally set out measures adopted by the Scottish Government to reduce emissions in Scotland by at…,34,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0034_001,11.408784,4.023122,PERFORMANCE REPORT,"or earlier where possible. NHS Scotland climate emergency and sustainability strategy: 2022-2026 was published in August 2022 and confirms themes, actions and in some places targets to support delivery of overall net-ze…",34,PERFORMANCE REPORT,Clinical performance,False
Grampian-2022-2023:p0034_002,11.424595,3.9759686,PERFORMANCE REPORT,"Risk Assessment in the March of 2023, whereby some elements looked into the impact of climate change with the aim to look at the locked in impacts which climate change will have and the associated financial requirements…",34,PERFORMANCE REPORT,Financial narrative,False
Grampian-2022-2023:p0035_000,11.088791,2.3879666,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT i) T CORPORATE GOVERNANCE REPORT 1. Naming Convention NHS Grampian is the common name of Grampian Health Board. NHS Grampian Endowment Funds is the common name for the Grampian Health Board…,35,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0035_001,10.468492,2.9415686,ACCOUNTABILITY REPORT,"continue in operational existence for the foreseeable future, with no indication by Scottish Ministers of any intention for dissolution without transfer of services or functions to another entity with associated funding…",35,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0035_002,10.853179,3.1004663,ACCOUNTABILITY REPORT,"each IJB is considered to be a Joint Venture and under IAS 28 Investments in Associates and Joint arrangements, the basis of consolidation used is the equity method of accounting. The Annual Accounts and Notes have been…",35,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0036_000,11.207422,2.4689398,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT accounting policies, which have been adopted, is shown at Note 1 to the Accounts on Page 90. 5. Appointment of Auditor The Public Finance and Accountability (Scotland) Act 2000, places pers…",36,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0036_001,10.728443,3.0719573,ACCOUNTABILITY REPORT,"6. Role of the Board Grampian Health Board was established in 1972 under the National Health Services (Scotland) Act 1972 and is responsible for commissioning services for the residents of Grampian, a total population o…",36,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0036_002,10.481844,2.873837,ACCOUNTABILITY REPORT,"system. All Board members are also trustees of the NHS Grampian Endowment Funds, a registered charity established by the NHS (Scotland) Act 1978 and subject to the legal framework of the Charities and Trustee Investment…",36,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0037_000,11.546387,3.1412752,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT community health and social care services. Executive and Non-Executive members of Grampian Health Board are appointed to represent the Board as,37,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0037_002,12.304962,3.6251864,ACCOUNTABILITY REPORT,"of control over each IJB, is shared equally between Grampian Health Board and the relevant Local Authority. 7. Board Membership Under the terms of the Scottish Health Plan, the Health Board is a board of governance whos…",37,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0037_003,12.552292,3.491472,ACCOUNTABILITY REPORT,2022 Dr Tomlinson was approved by Scottish Ministers to act as Interim Chair until the appointment of a new chair in 2022. Dr Tomlinson continued to act as Interim Chair until Mrs Evison was appointed to the substantive…,37,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0038_000,11.518501,2.606165,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Dr Tomlinson and Mrs Grugeon continued as Non-Executive members after leaving their Chair and Vice Chair roles. Mr Alan Gray resigned as Director of Finance on 31 March 2022. Mr Alan Sharp,…",38,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0038_001,11.390629,0.98262054,ACCOUNTABILITY REPORT,"member of an IJB that required disclosure in the accounts under IAS 24. 9. Disclosure of Information to Auditor The directors who held office at the date of approval of this Directors Report confirm that, so far as they…",38,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0039_000,12.079729,2.1105592,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT 12. Personal Data Related Incidents NHS Grampian reported personal data related incidents to the Information Commissioners Office (ICO) on 21 occasions during 2022/23 (2021/22 26). Of these…,39,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0040_000,11.176996,1.6111559,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT ii) STATEMENT OF THE CHIEF EXEC ACCOUNTABLE OFFICER OF THE HEALTH BOARD HEALTH BOARD Under Section 15 of the Public Finance and Accountability (Scotland) Act 2000 the Principal Accountable…,40,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0040_001,11.372368,1.4853836,ACCOUNTABILITY REPORT,"have been followed and disclose and explain any material departures; and Prepare the accounts on a going concern basis. I confirm that the Annual Report and Accounts as a whole are fair, balanced and reasonable and take…",40,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0041_000,11.034195,1.5432036,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT iii) STATEMENT OF THE HEALTH BOARD RESPONSIBILITIES IN THE RESPECT OF THE ACCOUNTS Under the National Health Service (Scotland) Act 1978, the Health Board is required to prepare accounts in…",41,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0041_001,11.304138,1.8801732,ACCOUNTABILITY REPORT,concern basis unless it is inappropriate to presume that the Health Board will continue to operate. The Health Board members are responsible for ensuring that proper accounting records are maintained which disclose with…,41,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0042_000,12.176372,2.9786499,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT (iv) GOVERNANCE STATEMENT GOVERNANCE STATEMENT 1. Strategic Vision, Themes and Values Following a new clinical strategy, the Plan for the Future 2022-28, was approved by the Board on 2 June…",42,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0042_001,11.703142,2.8516948,ACCOUNTABILITY REPORT,of ways. 2. Assurance Framework The Grampian NHS Board is a board of governance which meets regularly throughout the year and has adopted a schedule of matters reserved for its decision. The overall role of the Board is…,42,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0043_000,11.02776,2.9891057,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT on Page 34, all Board members are Trustees of the NHS Grampian Endowment Funds and are accountable in law for the discharge of the key duties of a charity Trustee as described in Section 66…",43,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0043_001,11.2168255,3.220429,ACCOUNTABILITY REPORT,"care services to each IJB. The delegation of services is governed by an integration scheme agreed by both partners and Executive Director and Non-Executive members of Grampian Health Board are appointed, to represent th…",43,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0043_003,12.513407,3.5275767,ACCOUNTABILITY REPORT,of control over each IJB is shared equally management arrangements reflect those services delegated to the IJBs and the Chief key Governance Committees as required. The Board operates within an assurance framework which…,43,ACCOUNTABILITY REPORT,Governance,False
Grampian-2022-2023:p0043_004,12.5305605,3.6112342,ACCOUNTABILITY REPORT,"consistency of policy and equity of treatment of staff across the local NHS system, including remuneration issues, where they are not already covered by existing arrangements at national level. The Committee also overse…",43,ACCOUNTABILITY REPORT,Financial narrative,False
Grampian-2022-2023:p0044_000,12.747682,4.161698,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Remuneration Committee Ensuring that arrangements are in place to comply with NHS Grampian policy and Scottish Government direction and guidance for determining the employment, remuneration…",44,ACCOUNTABILITY REPORT,Governance,False
