id,x,y,label,text,page,section,category,highlight
Shetland-2016-2017:p0013_002,5.714274,6.0461645,ACCOUNTABILITY REPORT,Tan Kinniburgh Chairman Keith Massey Vice-Chair (Until end of term of office on 31 May 2016) Dr Catriona Waddington Vice-Chair (from 27 June 2016 until resignation from the Board on 10 January 2017) Vice-Chair (from 25t…,13,ACCOUNTABILITY REPORT,Governance,False
Shetland-2016-2017:p0014_000,6.317258,4.6981373,ACCOUNTABILITY REPORT,"11. Board members’ and senior managers’ Interests Details of any interests of Board members, senior managers and other senior staff in contracts or potential contractors with the Health Board as required by IAS 24 are d…",14,ACCOUNTABILITY REPORT,Governance,False
Shetland-2016-2017:p0014_001,6.6127205,4.6894135,ACCOUNTABILITY REPORT,is included at current market value. 16. Public Services Reform (Scotland) Act 2010 Sections 31 and 32 of the Public Services Reform (Scotland) Act 2010 imposed duties on the Scottish Government and listed Public Bodies…,14,ACCOUNTABILITY REPORT,Governance,False
Shetland-2016-2017:p0014_002,6.460114,4.4496355,ACCOUNTABILITY REPORT,"to achieve payment of all undisputed invoices within 10 working days, across all public bodies. The statistics below, which relate only to non-NHS suppliers, are calculated using invoice date as opposed to invoice recei…",14,ACCOUNTABILITY REPORT,Governance,False
Shetland-2016-2017:p0014_003,6.3435535,4.1866093,ACCOUNTABILITY REPORT,are unaware; and each Director has taken all the steps that he/she ought reasonably to have taken as a Director to make himself/herself aware of any relevant audit information and to establish that the Board’s auditors…,14,ACCOUNTABILITY REPORT,Governance,False
Shetland-2016-2017:p0015_000,6.9879537,4.2174945,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,"THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES Under Section 15 of the Public Finance and Accountability (Scotland) Act, 2000, The Principal Accountable Officer (PAO) of the Scottish Government has appointed me…",15,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2016-2017:p0015_001,6.758233,4.448903,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,set out in the Government Financial Reporting Manual have been followed and disclose and explain any material departures; and e prepare the financial statements on a going concern basis. e Confirm that as far as I am aw…,15,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2016-2017:p0015_002,7.1652994,4.370454,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,financial statements give a true and fair view of the state of affairs of the Health Board as at 31 March 2017 and of its operating costs for the year then ended. In preparing these financial statements the Directors ar…,15,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2016-2017:p0015_003,7.0359488,4.2132826,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,financial position of the Board and enable them to ensure that the financial statements comply with the National Health Service (Scotland) Act 1978 and the requirements of the Scottish Ministers. They are also responsib…,15,THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES,Financial narrative,False
Shetland-2016-2017:p0016_000,3.9038002,4.5855093,GOVERNANCE STATEMENT,"GOVERNANCE STATEMENT Scope of Responsibility As Accountable Officer, Iam responsible for maintaining an adequate and effective system of internal control that supports compliance with NHS Shetland’s policies and promote…",16,GOVERNANCE STATEMENT,Governance,False
Shetland-2016-2017:p0016_001,3.8441088,4.6839976,GOVERNANCE STATEMENT,"other bodies. In 2016/17 this included, a Healthcare Environment Inspectorate, safety and cleanliness inspection at the Gilbert Bain Hospital. Purpose of the System of Internal Control The system of internal control is…",16,GOVERNANCE STATEMENT,Governance,False
Shetland-2016-2017:p0016_002,3.2716794,5.218658,GOVERNANCE STATEMENT,of approval of the annual report and financial statements. The SPFM is issued by the Scottish Ministers to provide guidance to the Scottish Government and other relevant bodies on the proper handling and reporting of pu…,16,GOVERNANCE STATEMENT,Financial narrative,False
Shetland-2016-2017:p0016_003,3.4324286,5.151805,GOVERNANCE STATEMENT,"five corporate objectives are: e continue to improve and protect the health of the people of Shetland e provide quality, effective and safe services, delivered in the most appropriate setting for the patient e redesign…",16,GOVERNANCE STATEMENT,Governance,False
Shetland-2016-2017:p0017_000,3.4541616,5.5950994,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,"Secondly, our Corporate Action Plan describes a set of actions, risks and key milestones against each of the above corporate objectives. This is also clearly linked to the Scottish Government’s route map to its 2020 Vis…",17,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,Strategy / narrative,False
Shetland-2016-2017:p0017_001,3.748949,5.210452,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,actions that we deliver in partnership to improve the overall delivery of services and quality of life and outcomes in Shetland as set out in the Community Plan. The Board approved the Local Outcomes Improvement Plan 20…,17,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,Governance,False
Shetland-2016-2017:p0017_002,3.9708154,5.2328625,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,"framework includes the committees outlined on pages 14 to 16 of the Accountability Report plus the Risk Management Group (RMG). The Board outlines the remit, role and responsibilities of these committees in the Corporat…",17,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,Governance,False
Shetland-2016-2017:p0017_003,4.2313213,5.354024,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,"members to both the IJB and Health Board. Corporate Governance In line with Scottish Government policy, in 2016/17, the Board had the following standing committees: Clinical Care and Professional Governance Committee, A…",17,-ISLANDS HEALTH AND SOCIAL CARE PARTNERSHIP (1JB) AGREEMENT ON THE LOCAL JOINT STRATEGIC,Governance,False
Shetland-2016-2017:p0018_000,5.5015335,5.052358,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,The next review of committee membership is due in 2017 following the appointment of two new non-executive Directors. The functions of the Board’s committees are: Clinical Care and Professional Governance Committee The C…,18,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Governance,False
Shetland-2016-2017:p0018_001,5.6424155,5.361076,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Waddington and then by Andy Glen. The Committee’s prime function is to provide the Board with assurance that adequate control systems are in place to manage governance effectively. The Committee meets four times per yea…,18,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Governance,False
Shetland-2016-2017:p0018_002,5.4805026,5.392915,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Regulator; its charity reference number is SCO11513. The Endowment Fund produces its own audited financial statements which are not incorporated within the Board’s Financial Statements. Deloitte LLP does not audit these…,18,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Financial narrative,False
Shetland-2016-2017:p0018_003,5.438672,5.575093,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,joint work with the Area Clinical Forum and Area Partnership Forum. Reference Committee The Board has a Reference Committee which has a general duty of deciding whether allegations of breach of terms of service made aga…,18,CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE,Governance,False
Shetland-2016-2017:p0019_000,4.7725687,4.7799797,REMUNERATION COMMITTEE,"The Board is committed to ensuring that Patient Focus and Public Involvement are firmly placed within its corporate governance framework, with relevant actions included in the Board’s Corporate Action Plan. The Committe…",19,REMUNERATION COMMITTEE,Governance,False
Shetland-2016-2017:p0019_001,4.4341383,4.5569654,REMUNERATION COMMITTEE,of the Board. The Committee met five times in the year. Risk and Control Framework As Accountable Officer I also have responsibility for reviewing the effectiveness of the systems of internal control. The Board’s Corpor…,19,REMUNERATION COMMITTEE,Governance,False
Shetland-2016-2017:p0019_002,4.651271,4.6943817,REMUNERATION COMMITTEE,is overseen by the Strategy and Redesign Committee which regularly reviews the Board's Corporate Risk Register and risk management process. Our risk management process involves a robust prioritisation methodology based…,19,REMUNERATION COMMITTEE,Governance,False
Shetland-2016-2017:p0019_003,4.743191,4.7212915,REMUNERATION COMMITTEE,of new corporate risks have been identified by governance committees and added to the Risk Register during the year. The Board’s risk management arrangements are supported by a staff training programme that includes inp…,19,REMUNERATION COMMITTEE,Governance,False
Shetland-2016-2017:p0020_000,4.992732,4.6869802,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Embedding risk management activity Existing systems are now well embedded and continue to be audited. This includes monitoring the ongoing use of the DATIX Incidents module and implementing the Board’s Risk Management S…,20,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0020_001,4.167421,4.4933763,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Registers e Further work on clinical incident risk reviews and reviewing these at RMG e Training and development in safety and risk management for staff. Clinical Governance The Clinical Care and Professional Governance…,20,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0020_002,4.8283033,5.1834807,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,"the responsibility of the IJB. During 2016/17 we have progressed plans for integrated clinical and care governance arrangements to cover all our services, including those",20,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0020_003,5.3016686,4.961073,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,directly managed by the IJB. This included agreeing Terms of Reference for the new joint Clinical Care and Professional Governance Committee and a supporting structure to ensure continued effective governance. This incl…,20,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0020_004,5.161162,5.082055,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,savings. In addition we have delivered planned non-recurrent savings of £2.3m to offset the overall deficit within the Board’s financial plan and cost pressures arising in year from the use of locum staff to cover key c…,20,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Financial narrative,False
Shetland-2016-2017:p0021_000,5.1095767,5.0572414,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,over spend in the budgets managed by both Acute and Specialised Services and Community Health and Social Care. There are risks associated with this as a significant proportion of these services will require to,21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Financial narrative,False
Shetland-2016-2017:p0021_001,5.2409654,4.6007805,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,"be managed by the IJB in the future. Within the overall context of public finances and in addressing the underlying deficit, the Board will continue to face a major challenge in meeting its financial duties over the nex…",21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Financial narrative,False
Shetland-2016-2017:p0021_002,5.2687826,4.463442,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,"duties. It is also responsible for providing assurance to the Board based on evidence gained from review, on the adequacy, efficiency and effectiveness of the local governance, risk management and internal control frame…",21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0021_003,5.3802314,4.2993555,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,"risks. Proper arrangements are in place, in the areas Internal Audit has reviewed, to promote value for money, deliver best value and secure regularity and propriety in the administration and operation of the organisati…",21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0021_004,6.2235003,5.0380077,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,During 2016/17 Internal Audit only raised a very high or high risk issues in one of the seven assignments. In the other six reports there were ten moderate risk issues raised in the assignment reports. The final audit a…,21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0021_005,6.250584,5.4742017,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,"in the year to 31 December 2016 potentially increased to £11,468 from £9,209 in 2015. The estimated potential fraud or error rate is below the NHS Scotland average. NHS Endowments The Shetland Health Board Endowment Fun…",21,EACH RMG AND THE CLINICAL CARE AND PROFESSIONAL GOVERNANCE COMMITTEE RECEIVES QUARTERLY,Governance,False
Shetland-2016-2017:p0022_000,4.8111653,4.1527977,INFORMATION GOVERNANCE,Information Governance The Board has put in place a structure and processes for implementing the national Information Governance (IG) standards. The IG work plan is monitored through the Information Support Group (ISG)…,22,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0022_001,4.716416,4.171353,INFORMATION GOVERNANCE,group with a single membership. There have been a small number of “near miss” data security incidents during 2016/17. Actions have been taken to improve systems and remind staff of the importance of data security. While…,22,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0022_002,4.6184354,4.336527,INFORMATION GOVERNANCE,attention. Staff Governance The Staff Governance Committee’s role is to ensure appropriate governance and over-sight of the management of all staff and employment issues. The Committee has an important role in ensuring…,22,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0022_003,4.229102,4.9200735,INFORMATION GOVERNANCE,is based on a template developed by NHS Fife with input from the Scottish Government Health & Social Care Directorates (SGHSCD) and the national Corporate Governance and Audit Forum. Responsibility for each characterist…,22,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0022_004,4.37104,5.555964,INFORMATION GOVERNANCE,be covered by the IJB are outlined online at http ://www.shetland.gov.uk/Health Social Care Integration/Briefings.asp The establishment of the partnership as an Integrated Joint Board (IJB) was the culmination of a tran…,22,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0023_001,4.5425997,5.554517,INFORMATION GOVERNANCE,been appropriately progressed the IJB agreed a Joint Strategic plan for 2016/17 on 16 February 2016 and an updated plan for 2017/18 on 14 February 2017. In line with the decision of the Board at its meeting 18 August 20…,23,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0023_002,4.506617,5.557901,INFORMATION GOVERNANCE,"this allowed the IJB to take on its full responsibilities from 20 November 2015, as required in the Public Sector Reform (Scotland) Act 2010 and set out in the Integration scheme and the Board’s revised Corporate Govern…",23,INFORMATION GOVERNANCE,Governance,False
Shetland-2016-2017:p0023_004,4.4486423,4.7845507,INFORMATION GOVERNANCE,"The development of the IJB and the interaction between decisions made at the Health Board, IJB and Shetland Island Council is any area of potential risk and therefore requires continued attention as experience is gained…",23,INFORMATION GOVERNANCE,Governance,False
