id,x,y,label,text,page,section,category,highlight
Shetland-2015-2016:p0004_005,3.3385105,5.7883964,PERFORMANCE REPORT,been delegated to 1JB. Further information on health & social care integration can be accessed through the link below: http://www.shetiand.gov.uk/Health Social Care _Integration/default.asp Legislation requires that the…,4,PERFORMANCE REPORT,Clinical performance,False
Shetland-2015-2016:table_ocr_p0005,7.8439703,5.590356,THE SCOTTISH GOVERNMENT HEALTH AND SOCIAL CARE DIRECTORATE CONTINUE TO SET THREE FINANCIAL,TABLE_TYPE: statutory_targets PAGE: 5 ROTATION: 0 2. Performance Analysis The Scottish Government Health and Social Care Directorate continue to set three financial limits at a Health Board level on an annual basis. The…,5,THE SCOTTISH GOVERNMENT HEALTH AND SOCIAL CARE DIRECTORATE CONTINUE TO SET THREE FINANCIAL,Financial table,False
Shetland-2015-2016:p0006_000,8.12105,5.28556,CAPITAL RESOURCE LIMIT _,Capital Resource Limit _ The summary figures highlighted above are net of returning the original capital investment - made in Brevik House of £400k that was sold during 2015-16. The Board funded some of their capital ad…,6,CAPITAL RESOURCE LIMIT _,Governance,False
Shetland-2015-2016:p0006_001,8.129349,5.4295564,CAPITAL RESOURCE LIMIT _,"Care Unit £14k Intrusion Detection £20k, Health Centre Network Switches £26k, Core Network Switch £18k, ID Cards £8k and Primary Care Servers Upgrade £42k ; Gilbert Bain Hospital, Medical Equipment Gilbert Bain Hospital…",6,CAPITAL RESOURCE LIMIT _,Strategy / narrative,False
Shetland-2015-2016:p0006_002,7.8206015,6.521672,CAPITAL RESOURCE LIMIT _,"° oe ‘As in previous years, the Board’s Balance Sheet at 31 March 2016 shows negative ne current assets/liabilities balance. The total at 31 March 2016 was £4,670k which is a change of £539k from the previous year’s val…",6,CAPITAL RESOURCE LIMIT _,Governance,False
Shetland-2015-2016:p0006_003,8.799532,5.124531,CAPITAL RESOURCE LIMIT _,within the financial system health-check audit report that asset owners have failed to engage adequately with the process of - returning verification forms. Work undertaken in 2015-16 identified a number of assets on Re…,6,CAPITAL RESOURCE LIMIT _,Financial narrative,False
Shetland-2015-2016:table_ocr_p0007,3.4271288,7.0817146,WAITING TIMES TARGETS — SECONDARY CARE,TABLE_TYPE: financial_core_balance_sheet PAGE: 7 ROTATION: 0 NHS Shetland is continuing working to strengthen fixed assets verification procedures. There are no post-balance sheet financial events to be disclosed in the…,7,WAITING TIMES TARGETS — SECONDARY CARE,Financial table,False
Shetland-2015-2016:p0008_000,3.0477574,6.8915615,MENTAL HEALTH,Mental Health We continued to invest in the local Mental Health Service. This included an additional Senior Medical post on island; additional! visiting Senior Medical staff in Dementia and the Child and - Adolescent Me…,8,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0008_001,2.828882,7.140952,MENTAL HEALTH,The access target of 18 weeks Referral to Treatment for specialist Child and Adolescent Mental Health Services (CAMHS) was not met. There was an increase in demand from both elective referrals and emergency presentation…,8,MENTAL HEALTH,Clinical performance,False
Shetland-2015-2016:p0008_002,2.842221,7.2375326,MENTAL HEALTH,"a level of health amongst the best in Scotland. This - reflects the high quality of life in Shetland, as well as: the quality of local services. The. Board performs well on achieving national health improvement targets.…",8,MENTAL HEALTH,Governance,False
Shetland-2015-2016:p0008_003,2.5279624,7.401517,MENTAL HEALTH,"behind our trajectory, the rate has reduced in recent years and analysis of local data from 2015-16 suggests further progress. Engagement with our Community Planning partners includes work on preventing harm relating to…",8,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0008_004,2.7429426,7.4650254,MENTAL HEALTH,17.9% in 2014 to 27.1% in 2015. Initial analysis shows that the increase is in children who are obese; the percentage of overweight children has remained stable. The figures are being further analysed to understand what…,8,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0009_000,2.7215242,7.509128,MENTAL HEALTH,"deaths and suicides to help us understand local risk factors and target our preventative work, Cancer screening programme: uptake remains good with all our uptake rates amongst the highest in Scotland. The most-recent p…",9,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0009_001,2.6034691,7.3599205,MENTAL HEALTH,"target. Published figures for the uptake of seasonal flu vaccine are not yet available, but the unpublished figures show that for adults; most of the rates are lower than last year (which is the same across Scotland). S…",9,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0009_002,2.4489055,6.921668,MENTAL HEALTH,"occurring in each of these years so this highlights the need for careful interpretation of data. The local rate for C Diff in 2015 was 0.44 per.1,000 occupied bed days. This is higher than in 2014 but the increase is no…",9,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0009_003,2.5061321,6.7808146,MENTAL HEALTH,Centre and Breiwick House continue to use the Shetland Heat Energy and Power (SHEP) district heating system minimising carbon dioxide (CO2) emissions from heat energy. ° The domestic waste produced by the NHS is used as…,9,MENTAL HEALTH,Strategy / narrative,False
Shetland-2015-2016:p0010_000,2.2342923,5.432671,ACCOUNTABILITY REPORT,THE ACCOUNTABILITY REPORT ; CORPORATE GOVERNANCE REPORT DIRECTORS’ REPORT 6. _ Date of Issue : ‘Financial statements were approved and authorised by the Board on 21 June 2016. 7. .. Appointment of auditors: The Public F…,10,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2015-2016:p0010_001,1.7126583,5.8502026,ACCOUNTABILITY REPORT,_ whose membership will be conditioned by the functions of the Board. Members of Health Boards are selected on the basis of their position or the particular expertise that enables: them to contribute to the functions an…,10,ACCOUNTABILITY REPORT,Governance,False
Shetland-2015-2016:p0011_000,4.1985044,5.129152,ACCOUNTABILITY REPORT,"9. Board members’ and senior managers’ Interests Details of any interests of Board members, senior managers and other senior staff in contracts or potential contractors with the Health Board as required by IAS 24 are di…",11,ACCOUNTABILITY REPORT,Governance,False
Shetland-2015-2016:p0011_001,4.0648293,4.875575,ACCOUNTABILITY REPORT,31 and 32 of the Public Services Reform (Scotland) Act 2010 imposed duties on the Scottish.Government and listed Public Bodies to publish information on expenditure and certain other matters as soon as is reasonably pra…,11,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2015-2016:p0011_002,3.9351003,4.4120755,ACCOUNTABILITY REPORT,"achieve payment of all undisputed invoices within 10 working days, across ail public bodies. The statistics below, which relate only to non-NHS suppliers, are calculated using invoice date as opposed to invoice received…",11,ACCOUNTABILITY REPORT,Governance,False
Shetland-2015-2016:p0011_003,3.727327,4.367845,ACCOUNTABILITY REPORT,auditors are unaware; and each Director has taken all the steps that he/she ought reasonably to have taken as a Director to make himself/herself aware of any relevant audit information and to establish that the Board’s…,11,ACCOUNTABILITY REPORT,Governance,False
Shetland-2015-2016:p0012_000,4.1049933,4.700467,ACCOUNTABILITY REPORT,"THE STATEMENT OF ACCOUNTING OFFICER’S RESPONSIBILITIES : Under Section 15 of the Public Finance and Accountability (Scotland) Act, 2000, The Principal Accountable Officer (PAO) of the Scottish Government has appointed m…",12,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2015-2016:p0012_001,3.9380836,4.829208,ACCOUNTABILITY REPORT,"as set out in the Government . Financial Reporting Manual have been followed and disclose and explain-any material departures; and "" prepare-the accounts on a going concern basis: I am responsible for ensuring proper re…",12,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2015-2016:p0012_002,4.0895143,4.824829,ACCOUNTABILITY REPORT,"costs for the year then ended. In preparing these accounts the Directors are required to:.. ""apply on a consistent basis the accounting policies and standards approved for the NHS Scotland by Scottish Ministers; «make j…",12,ACCOUNTABILITY REPORT,Financial narrative,False
Shetland-2015-2016:p0013_000,2.1141133,6.0476036,GOVERNANCE STATEMENT,"GOVERNANCE STATEMENT Scope of Responsibility As Accountable Officer, I am responsible for maintaining an adequate and effective system of internal control that supports compliance with NHS Shetland’s policies and promot…",13,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0013_001,2.0570216,6.312351,GOVERNANCE STATEMENT,(HIS) and other bodies. In 2015/16 this included Joint Inspections of both Children’s and Older People’s services by HIS and the Care Inspectorate and an unannounced inspection of Older People’s care within the Gilbert…,13,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0013_002,2.1655416,6.764996,GOVERNANCE STATEMENT,Manual (SPFM) and supplementary NHS guidance and has been in place for the year up to the date of approval of the annual report and accounts. _ The SPFM is issued by the Scottish Ministers to provide guidance to the Sco…,13,GOVERNANCE STATEMENT,Financial narrative,False
Shetland-2015-2016:p0013_003,2.176222,6.7999015,GOVERNANCE STATEMENT,"healthy lifestyle choices, and use their knowledge and own capacity to look after themselves and each other.” The Board’s five corporate objectives are: a * continue to improve and protect the health of the people of Sh…",13,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0014_000,2.3332722,6.5932727,GOVERNANCE STATEMENT,"Secondly, our Corporate Action Plan describes a set of actions, risks and key. milestones against each of the above corporate objectives. This is also clearly linked to the Scottish Government's route map to its 2020 Vi…",14,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0014_001,2.3190093,6.290329,GOVERNANCE STATEMENT,that we deliver in partnership to improve the overall delivery of services and quality of life and outcomes in: Shetland as set out in the Community Plan. A key task in 2015/16 has been the updating of the SOA so that t…,14,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0014_002,2.3560684,5.6250806,GOVERNANCE STATEMENT,outcomes. The Board met six times in public during 2015-16 and all the reports and minutes considered by the Board are publicly available on the Board’s website. The Board’s governance framework includes the committees…,14,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0014_003,1.6874032,6.1451497,GOVERNANCE STATEMENT,"the Board progressed work to develop new Joint Governance arrangements for our Health and Community services, in line with the requirements of the Public Bodiés (Joint Working) (Scotland) Act 2014. This included a revie…",14,GOVERNANCE STATEMENT,Governance,False
Shetland-2015-2016:p0015_000,1.4823902,5.7400637,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),e Community Health Partnership Committee (committee ceased at 31 March 2016) ° The Board’s Corporate Governance handbook also refers to,15,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Governance,False
Shetland-2015-2016:p0015_001,1.5226073,5.583812,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),the relationship with the IJB that took on its full duties during 2015/16. The next review of committee membership is due in August 2016. The functions of the Board’s committees are: Clinical Governance Committee ‘The C…,15,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Governance,False
Shetland-2015-2016:p0015_002,1.8179601,5.512867,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),the annual accounts. Audit Committee The Audit Committee comprises five non-executive board members and is chaired by Drew Ratter. The Committee’s prime function is to provide the Board with assurance that adequate cont…,15,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Financial narrative,False
Shetland-2015-2016:p0015_003,1.6660081,5.5790663,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),"‘The Endowment Fund is registered with the Office of the Scottish Charity Regulator; its charity reference number is S$C011513. The Endowment Fund produces its own audited accounts which, for only the second time, are i…",15,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Financial narrative,False
Shetland-2015-2016:p0015_004,1.4913054,5.746418,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Ratter. During 2015/16 the Committee met on four occasions and also participated in joint work with the Area Clinical Forum and Area Partnership Forum. Reference Committee The Board has a Reference Committee which has a…,15,E COMMUNITY HEALTH PARTNERSHIP COMMITTEE (COMMITTEE CEASED AT 31 MARCH 2016),Governance,False
Shetland-2015-2016:p0016_000,1.2420222,6.204511,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"Patient Focus/Public Involvement Steering Group The Board has a Patient Focus / Public Involvement Steering Group, chaired by a non- executive Board member, Keith Massey. The membership includes the Board’s Chairman and…",16,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0016_001,1.767556,6.279216,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"two occasions. Strategy and Redesign Committee The Strategy and Redesign Committee comprises all members of the board and is chaired by Board Chairman, Ian Kinniburgh. ‘The Committee oversees policy and strategy develop…",16,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0016_002,1.4956126,6.287182,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"the plan for integration of Community Health & Social Care services, in line with the Public Bodies (Joint Working) (Scotland) Act, SIC’s Social Services Committee and the Community Health Partnership Committee held joi…",16,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0016_003,1.0936232,6.804616,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"by the IJB. Risk and Control Framework As Accountable Officer. I also have responsibility for reviewing the effectiveness of the systems of internal control. , The Board’s Corporate Handbook contains the Board's System…",16,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0017_000,0.7925469,6.852549,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"the international standard required by Healthcare Improvement Scotland. This uses a standard matrix with red, amber, green (RAG) status that has been developed and is utilised organisation-wide. The output from this rev…",17,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0017_001,0.903323,6.816963,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"training; workplace risk management training and DATIX training. More generally, the Board is committed to continuous development and improvement developing systems in response to any relevant reviews and developments i…",17,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0017_002,0.99175286,6.7702103,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"the DATIX Incidents module and implementing the Board's Risk Management Strategy and associated policies and procedures. The Board continues to develop its approach to the.recording, investigation and management-of inci…",17,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0017_003,1.7659727,6.7743583,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"Clinical Governance The Clinical Governance Committee has the key role in setting and ensuring the framework for clinical governance is in accordance with the policies of the Board, statutory requirements, guidance issu…",17,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0018_000,0.87744975,6.6272535,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"At each meeting of the Board, in addition to receiving the minutes of the committee, a report is reviewed and considered on the Board’s performance against targets on both the Quality Strategy and Healthcare Associated…",18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0018_001,0.7195692,6.593819,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"the responsibility of the IJB. During 2015/16 we have developed plans for integrated clinical and care governance arrangements to cover all our services, including ' those",18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0018_002,0.9415932,6.2922916,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,directly managed by the IJB. This included agreeing Terms of Reference for the new joint Clinical Care and Professional Governance Committee and a supporting structure to ensure continued effective governance. This incl…,18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0018_003,0.78173536,6.481059,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,have delivered planned ‘non-recurrent savings of £1.4m to offset the overall deficit within the Board’s financial plan. This was consistent with the overall plan.of removing the underlying deficit over a three year peri…,18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Financial narrative,False
Shetland-2015-2016:p0018_004,0.96945167,6.1912107,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"be managed by the IJB.in the future. Within the overail context of public finances and in addressing the underlying deficit, the Board will continue to face a major challenge in meeting its financial duties over the nex…",18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Financial narrative,False
Shetland-2015-2016:p0018_005,1.1571832,6.503255,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"governance duties. It is also responsible for providing assurance to the Board based on evidence gained from review, on the adequacy, efficiency and effectiveness of the local governance, risk management and internal co…",18,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0019_000,1.4299873,6.70275,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"administration and operation of the organisation. This meeting also received the Internal Audit Report reviewing the governance, risk management and project management of our ‘joint working with SIC to create Shetland I…",19,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0019_001,1.6413876,7.075367,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,due had been completed and work is on-going to improve management’s delivery of agreed action plans. During 2015/16 Internal Audit raised three high risk issues where control procedures were deemed not effective in rela…,19,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0019_002,1.610107,7.032376,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"extrapolation of the sample results for Shetland indicates that the level of income from dental and ophthalmic charges lost in the year to 31 December 2015 potentially decreased to £9,209 from £11,405 in 2014. The estim…",19,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Financial narrative,False
Shetland-2015-2016:p0019_003,1.1809256,7.121365,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,and the clinical governance framework and the IG plan is presented at least annually to the Clinical Governance Committee. Progress has been made in the following areas during 2015/16: ° Review and significant update to…,19,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0019_004,1.0841782,6.9254246,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,"their responsibilities. This is done though our Induction and Compulsory Refresher training that covers information on IT security, Data Protection, Confidentiality, Subject Access Requests and the Freedom of Informatio…",19,PATIENT FOCUS/PUBLIC INVOLVEMENT STEERING GROUP,Governance,False
Shetland-2015-2016:p0020_000,2.4259312,5.5318418,STAFF GOVERNANCE,Staff Governance The Staff Governance Committee’s role is to ensure appropriate governance and over-sight of the management of all staff and employment issues. The Committee has an important role in ensuring consistency…,20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0020_001,2.141487,6.309314,STAFF GOVERNANCE,Government Health & Social Care Directorates (SGHSCD) and the national Corporate Governance and Audit Forum. Responsibility for each characteristic is assigned to committees within the Board. These are primarily the for…,20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0020_002,2.8888178,6.12436,STAFF GOVERNANCE,be covered by the IJB are outlined online at http://www.shetland.gov.uk/Health Social Care Integration/Briefings.as The establishment of the partnership as an Integrated Joint Board (1JB) was the culmination of a transi…,20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0020_003,2.7293713,5.813914,STAFF GOVERNANCE,"this allowed the IJB to take on its full responsibilities from 20 November 2015, as required in the Public Sector Reform (Scotland) Act 2010 and set out in the Integration scheme and the Board's revised Corporate Govern…",20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0020_004,2.4254115,5.5743957,STAFF GOVERNANCE,"The development of the IJB and the interaction between decisions made at the Health Board, 1JB and Shetland Island Council is any area of potential risk and therefore requires continued attention as experience is gained…",20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0020_005,2.2928047,5.142699,STAFF GOVERNANCE,"self-evaluation and Key Performance Indicators are in place to identify and address the development needs of Executive and Non-Executive Board members. Review of Effectiveness As Accountable Officer, I have responsibili…",20,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0021_000,2.2657053,5.097228,STAFF GOVERNANCE,"the work of the internal auditors, who submit to the organisation's Audit Committee regular reports which include Internal Audit’s independent and objective opinion on the adequacy and effectiveness of the board's syste…",21,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0021_001,2.4697971,4.9463162,STAFF GOVERNANCE,aspects of the Board’s control systems and report their findings to the Audit Committee. These reports consider the extent to which the Board's processes support its system control objectives and offer an opinion as to…,21,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:p0021_002,2.6312096,5.211402,STAFF GOVERNANCE,"qualification of the auditor’s opinion on the financial statements, it has shown weaknesses in our record keeping reported on by our External Auditors. With the exception of the above, during the previous financial year…",21,STAFF GOVERNANCE,Financial narrative,False
Shetland-2015-2016:p0021_003,2.6944659,5.217352,STAFF GOVERNANCE,pertaining to his own remuneration or performance are being discussed. The — Committee meets as required to conduct its business. .The Director of Human Resources and Support Services prepares an annual report for the B…,21,STAFF GOVERNANCE,Governance,False
Shetland-2015-2016:table_ocr_p0022,6.0886397,6.4317327,REMUNERATION TABLE (AUDITED INFORMATION),TABLE_TYPE: remuneration_disclosure PAGE: 22 ROTATION: 0 a three-month notice period. There is provision in the contract for the Board to make a termination payment equivalent to three months’ salary (in lieu of the not…,22,REMUNERATION TABLE (AUDITED INFORMATION),Governance,False
Shetland-2015-2016:table_ocr_p0023,6.480687,6.6031866,PENSION VALUES (AUDITED INFORMATION) |,TABLE_TYPE: scan_table_other PAGE: 23 ROTATION: 0 SHETLAND NHS BOARD a | PENSION VALUES (AUDITED INFORMATION) | YEAR ENDED 31 MARCH 2016 | Real Increase in Pension at Accrued pension at age 60 as at ; age 60 ; 31/3/16 (…,23,PENSION VALUES (AUDITED INFORMATION) |,Governance,False
Shetland-2015-2016:table_ocr_p0024,6.296824,6.2473226,REMUNERATION TABLE (AUDITED INFORMATION) A,TABLE_TYPE: remuneration_disclosure PAGE: 24 ROTATION: 0 SHETLAND NHS BOARD . REMUNERATION TABLE (AUDITED INFORMATION) a | YEAR ENDED 31 MARCH 2015 oy Directors Bonus . Total Gross Payments | Benefits Total ; Remunerati…,24,REMUNERATION TABLE (AUDITED INFORMATION) A,Governance,False
Shetland-2015-2016:table_ocr_p0025,6.5599294,6.452491,60 AS AT PENSION AT,TABLE_TYPE: scan_table_other PAGE: 25 ROTATION: 0 . PENSION VALUES (AUDITED INFORMATION) YEAR ENDED 31 MARCH 2015 — SHETLAND NHS BOARD ~ ; Accrued Real pension at age | Increase in 60 as at Pension at 31/3/15 age 60 Rea…,25,60 AS AT PENSION AT,Governance,False
Shetland-2015-2016:table_ocr_p0026,6.131493,6.2150416,HIGHEST EARNING DIRECTOR’S —§{ 150-155 |-HI ING DIRECTOR’,"TABLE_TYPE: remuneration_disclosure PAGE: 26 ROTATION: 0 Relationship between the Highest Paid Director and the workforce median remuneration , , The following table compares the banded remuneration of the highest paid…",26,HIGHEST EARNING DIRECTOR’S —§{ 150-155 |-HI ING DIRECTOR’,Governance,False
Shetland-2015-2016:p0027_000,5.4554687,6.5752826,PERMANENT STAFF,Permanent Staff Staff with Short Term Contract ° Inward Secondees. . Agency Staff Outward Secondees Board Total Average Staff Disabled Staff Special Advisers ‘|The total number of staff engaged directly on capital proje…,27,PERMANENT STAFF,Governance,False
Shetland-2015-2016:p0027_001,5.058122,6.6489797,PERMANENT STAFF,"when they were employed by the Board; Otherwise for the training, career development and promotion of disabled persons employed by the Board; ~ Policies include ‘Embracing Equality, Diversity & Human Rights’ and ‘Ensuri…",27,PERMANENT STAFF,Governance,False
Shetland-2015-2016:p0028_000,5.988733,4.9192357,ICT CONSULTANC 6890| I,"ICT Consultanc 6890| i Management Consultanc 70,320; —iO| Construction Projects Consultancy — 11,360| ————a| g) Off-Payroll Engagements as defined by the Treasury PES (2013) 09 Guidance ‘For all off-payroll engagements…",28,ICT CONSULTANC 6890| I,Strategy / narrative,False
Shetland-2015-2016:p0028_001,5.9773936,4.8421144,ICT CONSULTANC 6890| I,request assurance ‘in relation to income tax and National Insurance obligations Number for whom assurance has been requested assurance has been received -assurance has not been received \ engagements terminated as a res…,28,ICT CONSULTANC 6890| I,Financial narrative,False
Shetland-2015-2016:p0029_000,4.1413627,4.4674506,AUDIT REPORT,"AUDIT REPORT Independent auditor's report to the members of, Shetland Health Board, the Auditor General for Scotland and the Scottish Parliament I have audited the financial statements of Shetland Health Board and its g…",29,AUDIT REPORT,Financial narrative,False
Shetland-2015-2016:p0029_001,3.937905,4.2785735,AUDIT REPORT,"Finance and Accountability (Scotland) Act 2000 and for no other purpose. In accordance with paragraph 125 of the Code of Audit Practice approved by the Auditor’ General for Scotland, I do not undertake to have responsib…",29,AUDIT REPORT,Financial narrative,False
