query_id,k,answer_type,num_variants,expected_pages,recall_at_k,precision_at_k,mrr_at_k,top_pages
Q_2023_SAV_02,10,number,1,[24],1.0,0.14285714285714285,1.0,"[24, 34, 8, 4, 27, 21, 6]"
Q_2023_SAV_03,1,number,1,[24],1.0,1.0,1.0,[24]
Q_2023_SAV_03,3,number,1,[24],1.0,0.3333333333333333,1.0,"[24, 34, 27]"
Q_2023_SAV_03,5,number,1,[24],1.0,0.2,1.0,"[24, 34, 27, 4, 21]"
Q_2023_SAV_03,10,number,1,[24],1.0,0.125,1.0,"[24, 34, 27, 4, 21, 26, 22, 137]"
Q_2023_SAV_04,1,number,1,[24],1.0,1.0,1.0,[24]
Q_2023_SAV_04,3,number,1,[24],1.0,0.3333333333333333,1.0,"[24, 27, 22]"
Q_2023_SAV_04,5,number,1,[24],1.0,0.2,1.0,"[24, 27, 22, 21, 26]"
Q_2023_SAV_04,10,number,1,[24],1.0,0.1111111111111111,1.0,"[24, 27, 22, 21, 26, 4, 137, 34, 138]"
Q_2023_SAV_P1,1,text,1,[24],1.0,1.0,1.0,[24]
Q_2023_SAV_P1,3,text,1,[24],1.0,0.3333333333333333,1.0,"[24, 34, 27]"
Q_2023_SAV_P1,5,text,1,[24],1.0,0.25,1.0,"[24, 34, 27, 4]"
Q_2023_SAV_P1,10,text,1,[24],1.0,0.16666666666666666,1.0,"[24, 34, 27, 4, 21, 25]"
Q_2023_IJB_01,1,number,1,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_01,3,number,1,[21],1.0,0.5,1.0,"[21, 148]"
Q_2023_IJB_01,5,number,1,[21],1.0,0.3333333333333333,1.0,"[21, 148, 28]"
Q_2023_IJB_01,10,number,1,[21],1.0,0.16666666666666666,1.0,"[21, 148, 28, 19, 27, 22]"
Q_2023_IJB_02,1,number,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_02,3,number,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_02,5,number,2,[21],1.0,0.3333333333333333,1.0,"[21, 22, 148]"
Q_2023_IJB_02,10,number,2,[21],1.0,0.16666666666666666,1.0,"[21, 22, 148, 26, 92, 35]"
Q_2023_IJB_03,1,number,1,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_03,3,number,1,[21],1.0,0.5,1.0,"[21, 148]"
Q_2023_IJB_03,5,number,1,[21],1.0,0.3333333333333333,1.0,"[21, 148, 22]"
Q_2023_IJB_03,10,number,1,[21],1.0,0.16666666666666666,1.0,"[21, 148, 22, 25, 53, 149]"
Q_2023_IJB_04,1,number,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_04,3,number,2,[21],1.0,0.5,1.0,"[21, 22]"
Q_2023_IJB_04,5,number,2,[21],1.0,0.5,1.0,"[21, 22]"
Q_2023_IJB_04,10,number,2,[21],1.0,0.16666666666666666,1.0,"[21, 22, 148, 26, 92, 35]"
Q_2023_IJB_05,1,number,1,[22],0.0,0.0,0.0,[20]
Q_2023_IJB_05,3,number,1,[22],0.0,0.0,0.0,"[20, 4, 24]"
Q_2023_IJB_05,5,number,1,[22],0.0,0.0,0.0,"[20, 4, 24, 25, 19]"
Q_2023_IJB_05,10,number,1,[22],0.0,0.0,0.0,"[20, 4, 24, 25, 19, 149, 26, 148]"
Q_2023_IJB_06,1,number,2,[22],0.0,0.0,0.0,[21]
Q_2023_IJB_06,3,number,2,[22],1.0,0.5,0.5,"[21, 22]"
Q_2023_IJB_06,5,number,2,[22],1.0,0.3333333333333333,0.5,"[21, 22, 26]"
Q_2023_IJB_06,10,number,2,[22],1.0,0.14285714285714285,0.5,"[21, 22, 26, 92, 148, 5, 35]"
Q_2023_IJB_P1,1,text,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_P1,3,text,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_P1,5,text,2,[21],1.0,0.5,1.0,"[21, 22]"
Q_2023_IJB_P1,10,text,2,[21],1.0,0.14285714285714285,1.0,"[21, 22, 26, 92, 148, 20, 138]"
Q_2023_AE_01,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_01,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 11, 72]"
Q_2023_AE_01,5,number,1,[10],1.0,0.2,1.0,"[10, 11, 72, 12, 3]"
Q_2023_AE_01,10,number,1,[10],1.0,0.1,1.0,"[10, 11, 72, 12, 3, 77, 45, 5, 17, 49]"
Q_2023_AE_02,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_02,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 11, 12]"
Q_2023_AE_02,5,number,1,[10],1.0,0.2,1.0,"[10, 11, 12, 3, 9]"
Q_2023_AE_02,10,number,1,[10],1.0,0.1111111111111111,1.0,"[10, 11, 12, 3, 9, 14, 16, 17, 77]"
Q_2023_AE_03,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_03,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 9, 12]"
Q_2023_AE_03,5,number,1,[10],1.0,0.25,1.0,"[10, 9, 12, 11]"
Q_2023_AE_03,10,number,1,[10],1.0,0.1111111111111111,1.0,"[10, 9, 12, 11, 3, 17, 13, 16, 7]"
Q_2023_AE_04,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_04,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 12, 9]"
Q_2023_AE_04,5,number,1,[10],1.0,0.25,1.0,"[10, 12, 9, 11]"
Q_2023_AE_04,10,number,1,[10],1.0,0.1111111111111111,1.0,"[10, 12, 9, 11, 3, 13, 17, 16, 7]"
Q_2023_AE_P1,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_P1,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 32, 16]"
Q_2023_AE_P1,5,number,1,[10],1.0,0.2,1.0,"[10, 32, 16, 25, 21]"
Q_2023_AE_P1,10,number,1,[10],1.0,0.125,1.0,"[10, 32, 16, 25, 21, 152, 11, 8]"
Q_2023_DEL_01,1,number,1,[11],1.0,1.0,1.0,[11]
Q_2023_DEL_01,3,number,1,[11],1.0,0.3333333333333333,1.0,"[11, 10, 9]"
Q_2023_DEL_01,5,number,1,[11],1.0,0.25,1.0,"[11, 10, 9, 12]"
Q_2023_DEL_01,10,number,1,[11],1.0,0.1111111111111111,1.0,"[11, 10, 9, 12, 17, 3, 25, 16, 77]"
Q_2023_DEL_02,1,number,1,[12],1.0,1.0,1.0,[12]
Q_2023_DEL_02,3,number,1,[12],1.0,0.3333333333333333,1.0,"[12, 11, 10]"
Q_2023_DEL_02,5,number,1,[12],1.0,0.2,1.0,"[12, 11, 10, 9, 77]"
Q_2023_DEL_02,10,number,1,[12],1.0,0.125,1.0,"[12, 11, 10, 9, 77, 78, 17, 24]"
Q_2023_DEL_P1,1,text,1,[11],0.0,0.0,0.0,[9]
Q_2023_DEL_P1,3,text,1,[11],1.0,0.3333333333333333,0.3333333333333333,"[9, 3, 11]"
Q_2023_DEL_P1,5,text,1,[11],1.0,0.25,0.3333333333333333,"[9, 3, 11, 10]"
Q_2023_DEL_P1,10,text,1,[11],1.0,0.125,0.3333333333333333,"[9, 3, 11, 10, 152, 7, 24, 51]"
Q_2023_GOV_01,1,text,1,[23],0.0,0.0,0.0,[36]
Q_2023_GOV_01,3,text,1,[23],0.0,0.0,0.0,"[36, 78, 35]"
Q_2023_GOV_01,5,text,1,[23],0.0,0.0,0.0,"[36, 78, 35, 148, 38]"
Q_2023_GOV_01,10,text,1,[23],0.0,0.0,0.0,"[36, 78, 35, 148, 38, 154, 147, 63, 45, 115]"
Q_2023_GOV_02,1,text,1,[24],0.0,0.0,0.0,[35]
Q_2023_GOV_02,3,text,1,[24],1.0,0.3333333333333333,0.5,"[35, 24, 36]"
Q_2023_GOV_02,5,text,1,[24],1.0,0.2,0.5,"[35, 24, 36, 49, 45]"
Q_2023_GOV_02,10,text,1,[24],1.0,0.125,0.5,"[35, 24, 36, 49, 45, 154, 23, 148]"
Q_2023_FIN_09,1,number,2,[25],1.0,1.0,1.0,[25]
Q_2023_FIN_09,3,number,2,[25],1.0,0.3333333333333333,1.0,"[25, 24, 22]"
Q_2023_FIN_09,5,number,2,[25],1.0,0.3333333333333333,1.0,"[25, 24, 22]"
Q_2023_FIN_09,10,number,2,[25],1.0,0.14285714285714285,1.0,"[25, 24, 22, 26, 21, 20, 148]"
Q_2023_COV_01,1,number,1,[25],1.0,1.0,1.0,[25]
Q_2023_COV_01,3,number,1,[25],1.0,0.3333333333333333,1.0,"[25, 24, 78]"
Q_2023_COV_01,5,number,1,[25],1.0,0.25,1.0,"[25, 24, 78, 115]"
Q_2023_COV_01,10,number,1,[25],1.0,0.14285714285714285,1.0,"[25, 24, 78, 115, 45, 103, 141]"
Q_2023_COV_02,1,number,1,[25],0.0,0.0,0.0,[21]
Q_2023_COV_02,3,number,1,[25],0.0,0.0,0.0,"[21, 24, 27]"
Q_2023_COV_02,5,number,1,[25],1.0,0.25,0.25,"[21, 24, 27, 25]"
Q_2023_COV_02,10,number,1,[25],1.0,0.14285714285714285,0.25,"[21, 24, 27, 25, 22, 121, 20]"
Q_2023_FIN_10,1,number,3,[25],1.0,1.0,1.0,[25]
Q_2023_FIN_10,3,number,3,[25],1.0,0.5,1.0,"[25, 66]"
Q_2023_FIN_10,5,number,3,[25],1.0,0.3333333333333333,1.0,"[25, 66, 67]"
Q_2023_FIN_10,10,number,3,[25],1.0,0.125,1.0,"[25, 66, 67, 75, 70, 24, 68, 71]"
Q_2023_FIN_P2,1,text,1,[25],1.0,1.0,1.0,[25]
Q_2023_FIN_P2,3,text,1,[25],1.0,0.3333333333333333,1.0,"[25, 21, 24]"
Q_2023_FIN_P2,5,text,1,[25],1.0,0.25,1.0,"[25, 21, 24, 20]"
Q_2023_FIN_P2,10,text,1,[25],1.0,0.14285714285714285,1.0,"[25, 21, 24, 20, 3, 67, 19]"
Q_2023_PLAN_01,1,text,1,[24],1.0,1.0,1.0,[24]
Q_2023_PLAN_01,3,text,1,[24],1.0,0.3333333333333333,1.0,"[24, 88, 65]"
Q_2023_PLAN_01,5,text,1,[24],1.0,0.2,1.0,"[24, 88, 65, 132, 21]"
Q_2023_PLAN_01,10,text,1,[24],1.0,0.1,1.0,"[24, 88, 65, 132, 21, 146, 89, 137, 113, 23]"
Q_2023_GOV_03,1,number,1,[19],0.0,0.0,0.0,[45]
Q_2023_GOV_03,3,number,1,[19],0.0,0.0,0.0,"[45, 36, 91]"
Q_2023_GOV_03,5,number,1,[19],1.0,0.2,0.2,"[45, 36, 91, 148, 19]"
Q_2023_GOV_03,10,number,1,[19],1.0,0.1111111111111111,0.2,"[45, 36, 91, 148, 19, 149, 35, 25, 100]"
Q_2023_IJB_07,1,number,2,[25],0.0,0.0,0.0,[21]
Q_2023_IJB_07,3,number,2,[25],0.0,0.0,0.0,"[21, 22]"
Q_2023_IJB_07,5,number,2,[25],0.0,0.0,0.0,"[21, 22, 26]"
Q_2023_IJB_07,10,number,2,[25],1.0,0.14285714285714285,0.14285714285714285,"[21, 22, 26, 92, 148, 20, 25]"
Q_2023_AE_P2,1,number,1,[10],1.0,1.0,1.0,[10]
Q_2023_AE_P2,3,number,1,[10],1.0,0.3333333333333333,1.0,"[10, 24, 11]"
Q_2023_AE_P2,5,number,1,[10],1.0,0.2,1.0,"[10, 24, 11, 34, 25]"
Q_2023_AE_P2,10,number,1,[10],1.0,0.125,1.0,"[10, 24, 11, 34, 25, 66, 8, 9]"
Q_2023_PLAN_02,1,text,1,[4],0.0,0.0,0.0,[34]
Q_2023_PLAN_02,3,text,1,[4],0.0,0.0,0.0,[34]
Q_2023_PLAN_02,5,text,1,[4],1.0,0.3333333333333333,0.5,"[34, 4, 49]"
Q_2023_PLAN_02,10,text,1,[4],1.0,0.14285714285714285,0.5,"[34, 4, 49, 6, 24, 8, 27]"
Q_2023_FIN_11,1,number,1,[23],0.0,0.0,0.0,[24]
Q_2023_FIN_11,3,number,1,[23],1.0,0.3333333333333333,0.5,"[24, 23, 19]"
Q_2023_FIN_11,5,number,1,[23],1.0,0.25,0.5,"[24, 23, 19, 27]"
Q_2023_FIN_11,10,number,1,[23],1.0,0.125,0.5,"[24, 23, 19, 27, 20, 138, 21, 22]"
Q_2023_GOV_P1,1,text,1,[24],1.0,1.0,1.0,[24]
Q_2023_GOV_P1,3,text,1,[24],1.0,0.3333333333333333,1.0,"[24, 35, 154]"
Q_2023_GOV_P1,5,text,1,[24],1.0,0.25,1.0,"[24, 35, 154, 141]"
Q_2023_GOV_P1,10,text,1,[24],1.0,0.125,1.0,"[24, 35, 154, 141, 148, 29, 23, 38]"
Q_2023_SAV_P2,1,number,1,[24],1.0,1.0,1.0,[24]
Q_2023_SAV_P2,3,number,1,[24],1.0,0.3333333333333333,1.0,"[24, 25, 29]"
Q_2023_SAV_P2,5,number,1,[24],1.0,0.2,1.0,"[24, 25, 29, 141, 8]"
Q_2023_SAV_P2,10,number,1,[24],1.0,0.1,1.0,"[24, 25, 29, 141, 8, 20, 148, 77, 23, 45]"
Q_2023_IJB_P2,1,number,2,[21],1.0,1.0,1.0,[21]
Q_2023_IJB_P2,3,number,2,[21],1.0,0.5,1.0,"[21, 148]"
Q_2023_IJB_P2,5,number,2,[21],1.0,0.3333333333333333,1.0,"[21, 148, 22]"
Q_2023_IJB_P2,10,number,2,[21],1.0,0.16666666666666666,1.0,"[21, 148, 22, 92, 35, 26]"
Q_2023_FIN_14,1,number,1,[25],0.0,0.0,0.0,[24]
Q_2023_FIN_14,3,number,1,[25],1.0,0.5,0.5,"[24, 25]"
Q_2023_FIN_14,5,number,1,[25],1.0,0.3333333333333333,0.5,"[24, 25, 3]"
Q_2023_FIN_14,10,number,1,[25],1.0,0.14285714285714285,0.5,"[24, 25, 3, 22, 4, 77, 33]"
Q_2023_FIN_15,1,number,1,[25],0.0,0.0,0.0,[24]
Q_2023_FIN_15,3,number,1,[25],0.0,0.0,0.0,"[24, 3]"
Q_2023_FIN_15,5,number,1,[25],0.0,0.0,0.0,"[24, 3, 21, 4]"
Q_2023_FIN_15,10,number,1,[25],1.0,0.125,0.14285714285714285,"[24, 3, 21, 4, 9, 22, 25, 20]"
Q_2023_FIN_16,1,number,1,[25],0.0,0.0,0.0,[24]
Q_2023_FIN_16,3,number,1,[25],0.0,0.0,0.0,"[24, 3]"
Q_2023_FIN_16,5,number,1,[25],1.0,0.25,0.25,"[24, 3, 31, 25]"
Q_2023_FIN_16,10,number,1,[25],1.0,0.125,0.25,"[24, 3, 31, 25, 9, 77, 20, 4]"
Q_2023_GOV_05,1,text,1,[4],0.0,0.0,0.0,[35]
Q_2023_GOV_05,3,text,1,[4],1.0,0.3333333333333333,0.5,"[35, 4, 45]"
Q_2023_GOV_05,5,text,1,[4],1.0,0.2,0.5,"[35, 4, 45, 34, 36]"
Q_2023_GOV_05,10,text,1,[4],1.0,0.1,0.5,"[35, 4, 45, 34, 36, 49, 24, 38, 148, 63]"
Q_2023_AE_07,1,number,1,[11],0.0,0.0,0.0,[138]
Q_2023_AE_07,3,number,1,[11],1.0,0.3333333333333333,0.5,"[138, 11, 10]"
Q_2023_AE_07,5,number,1,[11],1.0,0.2,0.5,"[138, 11, 10, 17, 9]"
Q_2023_AE_07,10,number,1,[11],1.0,0.1111111111111111,0.5,"[138, 11, 10, 17, 9, 3, 65, 24, 37]"
